row_label_raw,row_label_full,col_0,Năm nay,Năm trước (điều chỉnh lại),numeric__Năm nay,numeric__Năm trước (điều chỉnh lại)
Lợi nhuận sau thuế (VND),Lợi nhuận sau thuế (VND),Lợi nhuận sau thuế (VND),230.881.012.655,255.935.001.805,230881012655.0,255935001805.0
"Trừ Quỹ khen thưởng, phúc lợi (VND) (i)","Trừ Quỹ khen thưởng, phúc lợi (VND) (i)","Trừ Quỹ khen thưởng, phúc lợi (VND) (i)",(4.617.620.253),(5.118.700.036),-4617620253.0,-5118700036.0
Lợi nhuận thuần sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông (VND),Lợi nhuận thuần sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông (VND),Lợi nhuận thuần sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông (VND),226.263.392.402,250.816.301.769,226263392402.0,250816301769.0
Lợi nhuận thuần sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông sau khi đã điều chỉnh cho các yếu tố suy giảm,Lợi nhuận thuần sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông sau khi đã điều chỉnh cho các yếu tố suy giảm,Lợi nhuận thuần sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông sau khi đã điều chỉnh cho các yếu tố suy giảm,226.263.392.402,250.816.301.769,226263392402.0,250816301769.0
Số lượng cổ phiếu phổ thông lưu hành bình quân (ii),Số lượng cổ phiếu phổ thông lưu hành bình quân (ii),Số lượng cổ phiếu phổ thông lưu hành bình quân (ii),1.054.977.132,868.737.641,1054977132.0,868737641.0
Bình quân gia quyền của số cổ phiếu phổ thông đã điều chỉnh cho các yếu tố suy giảm,Bình quân gia quyền của số cổ phiếu phổ thông đã điều chỉnh cho các yếu tố suy giảm,Bình quân gia quyền của số cổ phiếu phổ thông đã điều chỉnh cho các yếu tố suy giảm,1.054.977.132,868.737.641,1054977132.0,868737641.0
Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),214,289,214.0,289.0
Lãi suy giảm trên cổ phiếu (VND/cổ phiếu),Lãi suy giảm trên cổ phiếu (VND/cổ phiếu),Lãi suy giảm trên cổ phiếu (VND/cổ phiếu),214,289,214.0,289.0
