row_label_raw,row_label_full,col_0,Số đầu năm,Tăng trong năm,Giảm trong năm,VND Số cuối năm,numeric__Số đầu năm,numeric__Tăng trong năm,numeric__Giảm trong năm,numeric__VND Số cuối năm
Phải thu,Phải thu,Phải thu,185.094.364.982,13.592.621.987,(7.025.306.169),191.661.680.800,185094364982.0,13592621987.0,-7025306169.0,191661680800.0
Thuế giá trị gia tăng được khấu trừ,Thuế giá trị gia tăng được khấu trừ,Thuế giá trị gia tăng được khấu trừ,144.384.995.061,13.028.726.245,(4.506.158.522),152.907.562.784,144384995061.0,13028726245.0,-4506158522.0,152907562784.0
Khác,Khác,Khác,40.709.369.921,563.895.742,(2.519.147.647),38.754.118.016,40709369921.0,563895742.0,-2519147647.0,38754118016.0
Phải trả,Phải trả,Phải trả,575.367.634.585,1.147.663.639.982,(1.132.900.095.972),590.131.178.595,575367634585.0,1147663639982.0,-1132900095972.0,590131178595.0
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,111.780.780.068,755.326.171.134,(566.632.826.088),300.474.125.114,111780780068.0,755326171134.0,-566632826088.0,300474125114.0
Thuế TNDN,Thuế TNDN,Thuế TNDN,389.164.494.973,227.618.738.009,(375.283.529.084),241.499.703.898,389164494973.0,227618738009.0,-375283529084.0,241499703898.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,9.328.656.456,114.265.488.948,(85.169.534.176),38.424.611.228,9328656456.0,114265488948.0,-85169534176.0,38424611228.0
Khác,Khác,Khác,65.093.703.088,50.453.241.891,(105.814.206.624),9.732.738.355,65093703088.0,50453241891.0,-105814206624.0,9732738355.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,390.273.269.603,1.134.071.017.995,(1.125.874.789.803),398.469.497.795,390273269603.0,1134071017995.0,-1125874789803.0,398469497795.0
