row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,2.145.043.168.404,3.230.367.385.594,2145043168404.0,3230367385594.0
Vay ngân hàng (Thuyết minh số 26.1),Vay ngân hàng (Thuyết minh số 26.1),Vay ngân hàng (Thuyết minh số 26.1),1.304.224.433.688,805.341.545.964,1304224433688.0,805341545964.0
Vay dài hạn đến hạn trả (Thuyết minh số 26.2),Vay dài hạn đến hạn trả (Thuyết minh số 26.2),Vay dài hạn đến hạn trả (Thuyết minh số 26.2),654.869.984.675,1.472.022.997.023,654869984675.0,1472022997023.0
Trái phiếu dài hạn đến hạn trả(Thuyết minh số 26.3),Trái phiếu dài hạn đến hạn trả(Thuyết minh số 26.3),Trái phiếu dài hạn đến hạn trả(Thuyết minh số 26.3),167.028.750.041,948.479.826.294,167028750041.0,948479826294.0
Vay bên khác,Vay bên khác,Vay bên khác,18.920.000.000,4.523.016.313,18920000000.0,4523016313.0
Dài hạn,Dài hạn,Dài hạn,2.650.742.499.363,3.325.421.884.628,2650742499363.0,3325421884628.0
Vay ngân hàng (Thuyết minh số 26.2),Vay ngân hàng (Thuyết minh số 26.2),Vay ngân hàng (Thuyết minh số 26.2),2.416.254.758.458,2.869.171.236.115,2416254758458.0,2869171236115.0
Trái phiếu (Thuyết minh số 26.3),Trái phiếu (Thuyết minh số 26.3),Trái phiếu (Thuyết minh số 26.3),234.487.740.905,441.250.648.513,234487740905.0,441250648513.0
Vay bên khác,Vay bên khác,Vay bên khác,-,15.000.000.000,,15000000000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,4.795.785.667.767,6.555.789.270.222,4795785667767.0,6555789270222.0
