row_label_raw,row_label_full,col_0,Năm nay,Ngàn VNDNăm trước,numeric__Năm nay,numeric__Ngàn VNDNăm trước
Doanh thu bán hàng hóa,Doanh thu bán hàng hóa,Doanh thu bán hàng hóa,558.899.338,659.498.691,558899338.0,659498691.0
Doanh thu bán trái cây,Doanh thu bán trái cây,Doanh thu bán trái cây,496.226.262,663.493.857,496226262.0,663493857.0
Doanh thu bán mũ cao su,Doanh thu bán mũ cao su,Doanh thu bán mũ cao su,209.225.136,144.942.913,209225136.0,144942913.0
Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,48.775.104,240.411.149,48775104.0,240411149.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.313.125.840,1.708.346.610,1313125840.0,1708346610.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Doanh thu thuần với các bên liên quan,Trong đó: > Doanh thu thuần với các bên liên quan,Doanh thu thuần với các bên liên quan,706.803.039,884.305.747,706803039.0,884305747.0
Doanh thu thuần với các bên khác,Trong đó: > Doanh thu thuần với các bên khác,Doanh thu thuần với các bên khác,606.322.801,824.040.863,606322801.0,824040863.0
