row_label_raw,row_label_full,"Tên ngân hàng > Ngân hàng Thương mại cổ phần Đầu tư và Phát triển Việt Nam (""BIDV""), Chi nhánh Gia Lai > Ngân hàng thương mại cổ phần Sài Gòn Thương Tín (""Sacombank""), Chi nhánh Sài Gòn (*)",Số cuối nămNgàn VND > 715.177.275 > 249.334.604,Nguyên tệUSD > 31.148.836 > -,Thời hạn thanh toán > Từ ngày 26 tháng 12 năm2022 đếnngày 31 tháng12 năm 2026 > Từ ngày 24 tháng 12 năm2022 đếnngày 24 tháng12 năm 2026,"Lãi suất%/năm > Lãi suất huy động tiết kiệm của BIDV bằng USD hạn 12 tháng trảlãi sau + 4,7%/năm(2021: 6,70 - 7,20%) > Lãi suất tiết kiệm của Sacombank hạn 13 tháng lãi trả sau + 2%/năm được điều chỉnh 3 tháng/lần(2021: 8,95%)",Mục đích vay > Tài trợ cho các dự án phát triển trồng cây cao su và mua sắm máy móc thiết bị của các công ty con tại Lào > Tài trợ cho các dự án phát triển trồng cây cao su và mua sắm máy móc thiết bị của các công ty con tại Campuchia,"Tài sản đảm bảo > Quyền sử dụng đất và vườn cây cao su với quy mô 9.996,9 ha tại Huyện Saysetha và Phu Vong,Tỉnh Attapeu, Lào thuộc sở hữu của HA Attapeu, công ty con. > 23,2 triệu cổ phiếu HAG sở hữu bởi ông Đoàn Nguyên Đức và 14,5 triệu cổ phiếu HAQM Việt Nam sở hữu bởi THAGRICO",numeric__Số cuối nămNgàn VND > 715.177.275 > 249.334.604,numeric__Nguyên tệUSD > 31.148.836 > -,numeric__Thời hạn thanh toán > Từ ngày 26 tháng 12 năm2022 đếnngày 31 tháng12 năm 2026 > Từ ngày 24 tháng 12 năm2022 đếnngày 24 tháng12 năm 2026,"numeric__Lãi suất%/năm > Lãi suất huy động tiết kiệm của BIDV bằng USD hạn 12 tháng trảlãi sau + 4,7%/năm(2021: 6,70 - 7,20%) > Lãi suất tiết kiệm của Sacombank hạn 13 tháng lãi trả sau + 2%/năm được điều chỉnh 3 tháng/lần(2021: 8,95%)",numeric__Mục đích vay > Tài trợ cho các dự án phát triển trồng cây cao su và mua sắm máy móc thiết bị của các công ty con tại Lào > Tài trợ cho các dự án phát triển trồng cây cao su và mua sắm máy móc thiết bị của các công ty con tại Campuchia,"numeric__Tài sản đảm bảo > Quyền sử dụng đất và vườn cây cao su với quy mô 9.996,9 ha tại Huyện Saysetha và Phu Vong,Tỉnh Attapeu, Lào thuộc sở hữu của HA Attapeu, công ty con. > 23,2 triệu cổ phiếu HAG sở hữu bởi ông Đoàn Nguyên Đức và 14,5 triệu cổ phiếu HAQM Việt Nam sở hữu bởi THAGRICO"
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,964.511.879,31.148.836,,,,,964511879.0,31148836.0,,,,
Trong đó:Vay dài hạnVay dài hạnđến hạn trả,Trong đó:Vay dài hạnVay dài hạnđến hạn trả,Trong đó:Vay dài hạnVay dài hạnđến hạn trả,709.569.901,21.188.384,,,,,709569901.0,21188384.0,,,,
Trong đó:Vay dài hạnVay dài hạnđến hạn trả,Trong đó:Vay dài hạnVay dài hạnđến hạn trả,Trong đó:Vay dài hạnVay dài hạnđến hạn trả,254.941.978,9.960.452,,,,,254941978.0,9960452.0,,,,
