row_label_raw,row_label_full,col_0,Năm nay,Ngân VNDNăm trước,numeric__Năm nay,numeric__Ngân VNDNăm trước
Giá vốn hàng hóa,Giá vốn hàng hóa,Giá vốn hàng hóa,541.370.019,645.312.147,541370019.0,645312147.0
Giá vốn trái cây đã bán,Giá vốn trái cây đã bán,Giá vốn trái cây đã bán,422.512.305,655.292.558,422512305.0,655292558.0
Giá vốn mũ cao su đã bán,Giá vốn mũ cao su đã bán,Giá vốn mũ cao su đã bán,202.614.037,141.489.060,202614037.0,141489060.0
Giá vốn cung cấp dịch vụ,Giá vốn cung cấp dịch vụ,Giá vốn cung cấp dịch vụ,49.184.277,141.737.745,49184277.0,141737745.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.215.680.638,1.583.831.510,1215680638.0,1583831510.0
