row_label_raw,row_label_full,col_0,Năm nay,Ngân VNDNăm trước,numeric__Năm nay,numeric__Ngân VNDNăm trước
Thu nhập khác,Thu nhập khác,Thu nhập khác,3.511.557,61.793.655,3511557.0,61793655.0
Nhận hỗ trợ tài chính,Nhận hỗ trợ tài chính,Nhận hỗ trợ tài chính,-,61.207.461,,61207461.0
Khác,Khác,Khác,3.511.557,586.194,3511557.0,586194.0
Chỉ phí khác,Chỉ phí khác,Chỉ phí khác,(3.628.622),(647.895),-3628622.0,-647895.0
Lỗ thanh lý tài sản cố định,Lỗ thanh lý tài sản cố định,Lỗ thanh lý tài sản cố định,(1.974.826),-,-1974826.0,
Các khoản phạt,Các khoản phạt,Các khoản phạt,-,(575.460),,-575460.0
Khác,Khác,Khác,(1.653.796),(72.435),-1653796.0,-72435.0
(Lỗ)/LỢI NHUẬN KHÁC,(Lỗ)/LỢI NHUẬN KHÁC,(Lỗ)/LỢI NHUẬN KHÁC,(117.065),61.145.760,-117065.0,61145760.0
