row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Số cuối năm,Ngàn VND > Số đầu năm,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Số cuối năm,numeric__Ngàn VND > Số đầu năm
Chi phí phải trả dài hạn (TM số 14),Chi phí phải trả dài hạn (TM số 14),Chi phí phải trả dài hạn (TM số 14),Chi phí phải trả dài hạn (TM số 14),Chi phí phải trả dài hạn (TM số 14),Chi phí phải trả dài hạn (TM số 14),Chi phí phải trả dài hạn (TM số 14),,,,
THAGRICO,Chi phí phải trả dài hạn (TM số 14) > THAGRICO,THAGRICO,Công ty có cùng thành viên HĐQT,Lãi vay,3.278.882,-,,,3278882.0,
