row_label_raw,row_label_full,col_0,Vay ngắn hạn,Vay dài hạn,Ngàn VND Tổng cộng,numeric__Vay ngắn hạn,numeric__Vay dài hạn,numeric__Ngàn VND Tổng cộng
Số đầu năm,Số đầu năm,Số đầu năm,6.679.611.050,2.862.652.188,9.542.263.238,6679611050.0,2862652188.0,9542263238.0
Tiền thu từ đi vay,Tiền thu từ đi vay,Tiền thu từ đi vay,3.189.899.226,494.500.000,3.684.399.226,3189899226.0,494500000.0,3684399226.0
Tiền trả nợ gốc vay,Tiền trả nợ gốc vay,Tiền trả nợ gốc vay,(4.687.282.390),(37.447.500),(4.724.729.890),-4687282390.0,-37447500.0,-4724729890.0
Cấn trừ công nợ,Cấn trừ công nợ,Cấn trừ công nợ,(3.943.112.689),(7.361.234),(3.950.473.923),-3943112689.0,-7361234.0,-3950473923.0
Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,1.502.406.405,(1.502.406.405),-,1502406405.0,-1502406405.0,
Chi phí phát hành trái phiếu,Chi phí phát hành trái phiếu,Chi phí phát hành trái phiếu,3.153.582,-,3.153.582,3153582.0,,3153582.0
Chênh lệch tỷ giá hối đoái,Chênh lệch tỷ giá hối đoái,Chênh lệch tỷ giá hối đoái,(537.370),(6.637.377),(7.174.747),-537370.0,-6637377.0,-7174747.0
Số cuối năm,Số cuối năm,Số cuối năm,2.744.137.814,1.803.299.672,4.547.437.486,2744137814.0,1803299672.0,4547437486.0
