row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Số cuối năm,Ngàn VND > Số đầu năm,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Số cuối năm,numeric__Ngàn VND > Số đầu năm
Vay ngắn hạn (TM số 17.1 và TM số 17.4),Vay ngắn hạn (TM số 17.1 và TM số 17.4),Vay ngắn hạn (TM số 17.1 và TM số 17.4),Vay ngắn hạn (TM số 17.1 và TM số 17.4),Vay ngắn hạn (TM số 17.1 và TM số 17.4),Vay ngắn hạn (TM số 17.1 và TM số 17.4),Vay ngắn hạn (TM số 17.1 và TM số 17.4),,,,
HAG,Vay ngắn hạn (TM số 17.1 và TM số 17.4) > HAG,HAG,Cổ đông lớn,Vay ngắn hạn,1.351.784.995,35.485.456,,,1351784995.0,35485456.0
THAGRICO,Vay ngắn hạn (TM số 17.1 và TM số 17.4) > THAGRICO,THAGRICO,Công ty có cùng thành viên HĐQT,Vay ngắn hạn,41.823.960,5.122.729.860,,,41823960.0,5122729860.0
TỔNG CỘNG,Vay ngắn hạn (TM số 17.1 và TM số 17.4) > TỔNG CỘNG,TỔNG CỘNG,,,1.393.608.955,5.158.215.316,,,1393608955.0,5158215316.0
Vay dài hạn (TM số 17.4),Vay dài hạn (TM số 17.4),Vay dài hạn (TM số 17.4),Vay dài hạn (TM số 17.4),Vay dài hạn (TM số 17.4),Vay dài hạn (TM số 17.4),Vay dài hạn (TM số 17.4),,,,
HAG,Vay dài hạn (TM số 17.4) > HAG,HAG,Cổ đông lớn,Vay dài hạn,636.677.271,2.001.191.815,,,636677271.0,2001191815.0
THAGRICO,Vay dài hạn (TM số 17.4) > THAGRICO,THAGRICO,Công ty có cùng thành viên HĐQT,Vay dài hạn,457.052.500,-,,,457052500.0,
TỔNG CỘNG,Vay dài hạn (TM số 17.4) > TỔNG CỘNG,TỔNG CỘNG,,,1.093.729.771,2.001.191.815,,,1093729771.0,2001191815.0
