row_label_raw,row_label_full,col_0,Năm nay,Ngàn VNDNăm trước,numeric__Năm nay,numeric__Ngàn VNDNăm trước
Lãi tiền cho vay,Lãi tiền cho vay,Lãi tiền cho vay,619.601.652,725.952.571,619601652.0,725952571.0
Cổ tức,Cổ tức,Cổ tức,20.915.646,15.686.735,20915646.0,15686735.0
Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,7.536.686,25.917.109,7536686.0,25917109.0
Lãi tiền gửi ngân hàng,Lãi tiền gửi ngân hàng,Lãi tiền gửi ngân hàng,16.703,63.244,16703.0,63244.0
Lãi từ thanh lý công ty con,Lãi từ thanh lý công ty con,Lãi từ thanh lý công ty con,-,166.118.000,,166118000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,648.070.687,933.737.659,648070687.0,933737659.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Bên liên quan,Trong đó: > Bên liên quan,Bên liên quan,619.601.652,892.070.571,619601652.0,892070571.0
Bên khác,Trong đó: > Bên khác,Bên khác,28.469.035,41.667.088,28469035.0,41667088.0
