row_label_raw,row_label_full,col_0,Số đầu năm,Số tăng trong năm,Số giảm trong năm,Ngàn VND Số cuối năm,numeric__Số đầu năm,numeric__Số tăng trong năm,numeric__Số giảm trong năm,numeric__Ngàn VND Số cuối năm
Phải thu,Phải thu,Phải thu,Phải thu,Phải thu,Phải thu,Phải thu,,,,
Thuế giá trị gia tăng,Phải thu > Thuế giá trị gia tăng,Thuế giá trị gia tăng,54.274.185,50.379.826,(35.273.613),69.380.398,54274185.0,50379826.0,-35273613.0,69380398.0
Thuế thu nhập doanh nghiệp (TM số 25.1),Phải thu > Thuế thu nhập doanh nghiệp (TM số 25.1),Thuế thu nhập doanh nghiệp (TM số 25.1),285.831,-,-,285.831,285831.0,,,285831.0
Thuế khác,Phải thu > Thuế khác,Thuế khác,557,11.786.638,(11.786.638),557,557.0,11786638.0,-11786638.0,557.0
TỔNG CỘNG,Phải thu > TỔNG CỘNG,TỔNG CỘNG,54.560.573,62.166.464,(47.060.251),69.666.786,54560573.0,62166464.0,-47060251.0,69666786.0
Phải trả,Phải trả,Phải trả,Phải trả,Phải trả,Phải trả,Phải trả,,,,
Thuế thu nhập cá nhân,Phải trả > Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,483.849,601.195,(922.316),162.728,483849.0,601195.0,-922316.0,162728.0
