row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Giá gốc,Dự phòng,Giá gốc,Dự phòng,,,,
"Nguyên liệu, vật liệu","Nguyên liệu, vật liệu","Nguyên liệu, vật liệu",3.189.973.672,-,3.131.660.735,-,3189973672.0,,3131660735.0,
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",2.821.783.710,-,1.807.036.335,-,2821783710.0,,1807036335.0,
"Chi phí sản xuất, kinh doanh dở dang (*)","Chi phí sản xuất, kinh doanh dở dang (*)","Chi phí sản xuất, kinh doanh dở dang (*)",3.670.229.490.180,-,3.665.323.498.011,-,3670229490180.0,,3665323498011.0,
Hàng hóa bất động sản,Hàng hóa bất động sản,Hàng hóa bất động sản,8.728.309.398,-,11.057.252.817,-,8728309398.0,,11057252817.0,
Hàng hóa,Hàng hóa,Hàng hóa,1.498.034.761,-,1.441.165.622,-,1498034761.0,,1441165622.0,
Cộng,Cộng,Cộng,3.686.467.591.721,-,3.682.760.613.520,-,3686467591721.0,,3682760613520.0,
