row_label_raw,row_label_full,Số đầu năm > Khấu hao trong năm,Nguyên giá > 540.299.639.700,Hao mòn lũy kế > 25.781.525.208 > 10.149.114.274,Giá trị còn lại > 514.518.114.492,numeric__Nguyên giá > 540.299.639.700,numeric__Hao mòn lũy kế > 25.781.525.208 > 10.149.114.274,numeric__Giá trị còn lại > 514.518.114.492
Chuyển sang hàng tồn kho,Chuyển sang hàng tồn kho,Chuyển sang hàng tồn kho,(11.207.553.226),(410.943.610),,-11207553226.0,-410943610.0,
Số cuối năm,Số cuối năm,Số cuối năm,529.092.086.474,35.519.695.872,493.572.390.602,529092086474.0,35519695872.0,493572390602.0
