row_label_raw,row_label_full,CHỈ TIÊU,Mã số,Thuyết minh,Năm nay,Năm trước,numeric__Mã số,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
1. Doanh thu bán hàng và cung cấp dịch vụ,1. Doanh thu bán hàng và cung cấp dịch vụ,1. Doanh thu bán hàng và cung cấp dịch vụ,01,VI.1,1.696.093.090.056,1.026.332.766.569,1.0,,1696093090056.0,1026332766569.0
2. Các khoản giảm trừ doanh thu,2. Các khoản giảm trừ doanh thu,2. Các khoản giảm trừ doanh thu,02,VI.2,89.517.332.825,6.073.906.698,2.0,,89517332825.0,6073906698.0
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,10,,1.606.575.757.231,1.020.258.859.871,10.0,,1606575757231.0,1020258859871.0
4. Giá vốn hàng bán,4. Giá vốn hàng bán,4. Giá vốn hàng bán,11,VI.3,791.496.536.311,561.893.443.009,11.0,,791496536311.0,561893443009.0
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,20,,815.079.220.920,458.365.416.862,20.0,,815079220920.0,458365416862.0
6. Doanh thu hoạt động tài chính,6. Doanh thu hoạt động tài chính,6. Doanh thu hoạt động tài chính,21,VI.4,15.290.561.147,4.232.101.866,21.0,,15290561147.0,4232101866.0
7. Chi phí tài chính,7. Chi phí tài chính,7. Chi phí tài chính,22,VI.5,68.683.425.475,54.754.111.349,22.0,,68683425475.0,54754111349.0
Trong đó: chi phí lãi vay,Trong đó: chi phí lãi vay,Trong đó: chi phí lãi vay,23,,46.065.360.562,45.352.507.564,23.0,,46065360562.0,45352507564.0
"8. Phần lãi hoặc lỗ trong công ty liên doanh, liên kết","8. Phần lãi hoặc lỗ trong công ty liên doanh, liên kết","8. Phần lãi hoặc lỗ trong công ty liên doanh, liên kết",24,V.2b,84.884.566.039,121.669.299.256,24.0,,84884566039.0,121669299256.0
9. Chi phí bán hàng,9. Chi phí bán hàng,9. Chi phí bán hàng,25,VI.6,125.002.443.716,32.713.104.498,25.0,,125002443716.0,32713104498.0
10. Chi phí quản lý doanh nghiệp,10. Chi phí quản lý doanh nghiệp,10. Chi phí quản lý doanh nghiệp,26,VI.7,83.147.934.239,76.257.259.022,26.0,,83147934239.0,76257259022.0
11. Lợi nhuận thuần từ hoạt động kinh doanh,11. Lợi nhuận thuần từ hoạt động kinh doanh,11. Lợi nhuận thuần từ hoạt động kinh doanh,30,,638.420.544.676,420.542.343.115,30.0,,638420544676.0,420542343115.0
12. Thu nhập khác,12. Thu nhập khác,12. Thu nhập khác,31,VI.8,92.238.583.155,24.327.581.195,31.0,,92238583155.0,24327581195.0
13. Chi phí khác,13. Chi phí khác,13. Chi phí khác,32,VI.9,22.864.705.916,29.978.778.504,32.0,,22864705916.0,29978778504.0
14. Lợi nhuận khác,14. Lợi nhuận khác,14. Lợi nhuận khác,40,,69.373.877.239,(5.651.197.309),40.0,,69373877239.0,-5651197309.0
15. Tổng lợi nhuận kế toán trước thuế,15. Tổng lợi nhuận kế toán trước thuế,15. Tổng lợi nhuận kế toán trước thuế,50,,707.794.421.915,414.891.145.806,50.0,,707794421915.0,414891145806.0
16. Chi phí thuế thu nhập doanh nghiệp hiện hành,16. Chi phí thuế thu nhập doanh nghiệp hiện hành,16. Chi phí thuế thu nhập doanh nghiệp hiện hành,51,V.17,110.440.042.518,60.753.252.321,51.0,,110440042518.0,60753252321.0
17. Chi phí thuế thu nhập doanh nghiệp hoãn lại,17. Chi phí thuế thu nhập doanh nghiệp hoãn lại,17. Chi phí thuế thu nhập doanh nghiệp hoãn lại,52,,-,-,52.0,,,
18. Lợi nhuận sau thuế thu nhập doanh nghiệp,18. Lợi nhuận sau thuế thu nhập doanh nghiệp,18. Lợi nhuận sau thuế thu nhập doanh nghiệp,60,,597.354.379.397,354.137.893.485,60.0,,597354379397.0,354137893485.0
19. Lợi nhuận sau thuế của công ty mẹ,19. Lợi nhuận sau thuế của công ty mẹ,19. Lợi nhuận sau thuế của công ty mẹ,61,,597.354.379.397,354.137.893.485,61.0,,597354379397.0,354137893485.0
20. Lợi nhuận sau thuế của cổ đông không kiểm soát,20. Lợi nhuận sau thuế của cổ đông không kiểm soát,20. Lợi nhuận sau thuế của cổ đông không kiểm soát,62,,-,-,62.0,,,
21. Lãi cơ bản trên cổ phiếu,21. Lãi cơ bản trên cổ phiếu,21. Lãi cơ bản trên cổ phiếu,70,VI.10,1.318,931,70.0,,1318.0,931.0
22. Lãi suy giảm trên cổ phiếu,22. Lãi suy giảm trên cổ phiếu,22. Lãi suy giảm trên cổ phiếu,71,VI.10,1.318,931,71.0,,1318.0,931.0
