row_label_raw,row_label_full,col_0,Thời gianquá hạn,Số cuối năm > Giá gốc,Số cuối năm > Giá trị cóthể thu hồi,Thời gianquá hạn_1,Số đầu năm > Giá gốc,Số đầu năm > Giá trị cóthể thu hồi,numeric__Thời gianquá hạn,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị cóthể thu hồi,numeric__Thời gianquá hạn_1,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trị cóthể thu hồi
Phải thu cáctổ chức và cánhân,Phải thu cáctổ chức và cánhân,Phải thu cáctổ chức và cánhân,,7.150.808.496,1.933.036.217,,9.015.278.650,4.428.816.147,,7150808496.0,1933036217.0,,9015278650.0,4428816147.0
Phải thu cáctổ chức và cánhân,Phải thu cáctổ chức và cánhân,Phải thu cáctổ chức và cánhân,Từ 06 thángđến 01 năm,56.338.400,39.436.880,Từ 06 thángđến 01 năm,905.695.864,633.987.105,,56338400.0,39436880.0,,905695864.0,633987105.0
Phải thu cáctổ chức và cánhân,Phải thu cáctổ chức và cánhân,Phải thu cáctổ chức và cánhân,Từ 01đến 02năm,600.000.000,300.000.000,Từ 01đến 02năm,8.007.158.386,3.764.101.722,,600000000.0,300000000.0,,8007158386.0,3764101722.0
Phải thu cáctổ chức và cánhân,Phải thu cáctổ chức và cánhân,Phải thu cáctổ chức và cánhân,Từ 02 đếnt03 năm,5.311.997.792,1.593.599.337,Từ 02 đếnt 03năm,102.424.400,30.727.320,,5311997792.0,1593599337.0,,102424400.0,30727320.0
Phải thu cáctổ chức và cánhân,Phải thu cáctổ chức và cánhân,Phải thu cáctổ chức và cánhân,Trên 03 năm,1.182.472.304,-,,-,-,,1182472304.0,,,,
Phải thu tiềnbán bất độngsản,Phải thu tiềnbán bất độngsản,Phải thu tiềnbán bất độngsản,,419.907.694.924,419.907.694.924,,462.250.057.035,462.250.057.035,,419907694924.0,419907694924.0,,462250057035.0,462250057035.0
Phải thu tiềnbán bất độngsản,Phải thu tiềnbán bất độngsản,Phải thu tiềnbán bất độngsản,Dưới 06tháng,33.075.340.538,33.075.340.538,Dưới 06tháng,29.667.060.207,29.667.060.207,,33075340538.0,33075340538.0,,29667060207.0,29667060207.0
Phải thu tiềnbán bất độngsản,Phải thu tiềnbán bất độngsản,Phải thu tiềnbán bất độngsản,Từ 06 thángđến 01 năm,10.545.703.273,10.545.703.273,Từ 06 thángđến 01 năm,22.069.395.000,22.069.395.000,,10545703273.0,10545703273.0,,22069395000.0,22069395000.0
Phải thu tiềnbán bất độngsản,Phải thu tiềnbán bất độngsản,Phải thu tiềnbán bất độngsản,Từ 01đến 02năm,18.012.547.000,18.012.547.000,Từ 01đến 02năm,53.268.820.173,53.268.820.173,,18012547000.0,18012547000.0,,53268820173.0,53268820173.0
