row_label_raw,row_label_full,col_0,Số đầu năm,Số đầu năm_1,Số phát sinh trong năm,Số phát sinh trong năm_1,Số phát sinh trong năm_2,Số cuối năm,Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1,numeric__Số phát sinh trong năm,numeric__Số phát sinh trong năm_1,numeric__Số phát sinh trong năm_2,numeric__Số cuối năm,numeric__Số cuối năm_1
,,,Phải nộp,Phải thu,Số phải nộp,Số đã thực nộp,Số hoàn thuế sau quyết toán,Phải nộp,Phải thu,,,,,,,
Thuế GTGT hàng bán nội địa,Thuế GTGT hàng bán nội địa,Thuế GTGT hàng bán nội địa,2.670.430.450,-,48.613.270.943,(12.842.701.806),-,38.440.999.587,-,2670430450.0,,48613270943.0,-12842701806.0,,38440999587.0,
Thuế thu nhập doanh nghiệp(*),Thuế thu nhập doanh nghiệp(*),Thuế thu nhập doanh nghiệp(*),27.664.190.985,-,111.433.954.635,(94.311.923.270),-,44.841.049.588,54.827.238,27664190985.0,,111433954635.0,-94311923270.0,,44841049588.0,54827238.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,5.408.621.110,-,7.283.801.543,(11.424.346.086),(552.905.855),743.545.370,28.374.658,5408621110.0,,7283801543.0,-11424346086.0,-552905855.0,743545370.0,28374658.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,786.705,-,1.147.909.031,(1.148.426.418),-,269.318,-,786705.0,,1147909031.0,-1148426418.0,,269318.0,
Cộng,Cộng,Cộng,35.744.029.250,-,168.478.936.152,(119.727.397.580),(552.905.855),84.025.863.863,83.201.896,35744029250.0,,168478936152.0,-119727397580.0,-552905855.0,84025863863.0,83201896.0
