row_label_raw,row_label_full,col_0,Giá trị phần sở hữu đầu năm,Góp vốn trong năm,Phần lãi hoặc lỗ trong năm,Tăng do thay đổi ti lệ sở hữu công ty liên kết,"Trích quỹ khen thưởng, phúc lợi, thưởng Ban điều hành trong năm","Cổ tức, lợi nhuận được chia trong năm",Giá trị phần sở hữu cuối năm,numeric__Giá trị phần sở hữu đầu năm,numeric__Góp vốn trong năm,numeric__Phần lãi hoặc lỗ trong năm,numeric__Tăng do thay đổi ti lệ sở hữu công ty liên kết,"numeric__Trích quỹ khen thưởng, phúc lợi, thưởng Ban điều hành trong năm","numeric__Cổ tức, lợi nhuận được chia trong năm",numeric__Giá trị phần sở hữu cuối năm
Công ty Cổ phần Phát triển Hạ tầng Kỹ thuật Becamex - Bình Phước,Công ty Cổ phần Phát triển Hạ tầng Kỹ thuật Becamex - Bình Phước,Công ty Cổ phần Phát triển Hạ tầng Kỹ thuật Becamex - Bình Phước,807.646.279.268,516.981.750.000,84.884.566.039,72.037.954.297,(19.452.434.281),(34.283.250.000),1.427.814.865.323,807646279268.0,516981750000.0,84884566039.0,72037954297.0,-19452434281.0,-34283250000.0,1427814865323.0
Công ty Cổ phần Đường Vành đai 4 Thành phố Hồ Chí Minh,Công ty Cổ phần Đường Vành đai 4 Thành phố Hồ Chí Minh,Công ty Cổ phần Đường Vành đai 4 Thành phố Hồ Chí Minh,-,36.000.000.000,-,-,-,-,36.000.000.000,,36000000000.0,,,,,36000000000.0
Công ty Cổ phần Đường cao tốc Thành phố Hồ Chí Minh - Thủ Dầu Một - Chơn Thành,Công ty Cổ phần Đường cao tốc Thành phố Hồ Chí Minh - Thủ Dầu Một - Chơn Thành,Công ty Cổ phần Đường cao tốc Thành phố Hồ Chí Minh - Thủ Dầu Một - Chơn Thành,-,20.000.000.000,-,-,-,-,20.000.000.000,,20000000000.0,,,,,20000000000.0
Cộng,Cộng,Cộng,807.646.279.268,572.981.750.000,84.884.566.039,72.037.954.297,(19.452.434.281),(34.283.250.000),1.483.814.865.323,807646279268.0,572981750000.0,84884566039.0,72037954297.0,-19452434281.0,-34283250000.0,1483814865323.0
