row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
"Ký quỹ, ký cược cho các hợp đồng tiếp thị và phân phối dự án bất động sản (*)","Ngắn hạn > Ký quỹ, ký cược cho các hợp đồng tiếp thị và phân phối dự án bất động sản (*)","Ký quỹ, ký cược cho các hợp đồng tiếp thị và phân phối dự án bất động sản (*)",4.923.834.599.697,4.529.656.421.420,4923834599697.0,4529656421420.0
Hoàn trả cho chủ đầu tư (**),Ngắn hạn > Hoàn trả cho chủ đầu tư (**),Hoàn trả cho chủ đầu tư (**),1.762.642.935.893,2.054.879.750.566,1762642935893.0,2054879750566.0
"Vốn góp theo các hợp đồng hợp tác kinh doanh (""HĐHTKD"")","Ngắn hạn > Vốn góp theo các hợp đồng hợp tác kinh doanh (""HĐHTKD"")","Vốn góp theo các hợp đồng hợp tác kinh doanh (""HĐHTKD"")",203.791.869.489,191.702.067.777,203791869489.0,191702067777.0
Tạm ứng nhân viên,Ngắn hạn > Tạm ứng nhân viên,Tạm ứng nhân viên,77.825.176.000,406.936.953.370,77825176000.0,406936953370.0
Khác,Ngắn hạn > Khác,Khác,324.676.648.476,802.096.584.093,324676648476.0,802096584093.0
,,,7.292.771.229.555,7.985.271.777.226,7292771229555.0,7985271777226.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
"Ký quỹ, ký cược","Dài hạn > Ký quỹ, ký cược","Ký quỹ, ký cược",74.116.171.368,81.221.100.000,74116171368.0,81221100000.0
Vốn góp của các HĐHTKD,Dài hạn > Vốn góp của các HĐHTKD,Vốn góp của các HĐHTKD,5.020.000.000,77.682.073.253,5020000000.0,77682073253.0
,,,79.136.171.368,158.903.173.253,79136171368.0,158903173253.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,7.371.907.400.923,8.144.174.950.479,7371907400923.0,8144174950479.0
Dự phòng phải thu khác (Thuyết minh số 10),Dài hạn > Dự phòng phải thu khác (Thuyết minh số 10),Dự phòng phải thu khác (Thuyết minh số 10),(113.994.139.952),(47.233.027.083),-113994139952.0,-47233027083.0
GIÁ TRỊ THUÀN,Dài hạn > GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,7.257.913.260.971,8.096.941.923.396,7257913260971.0,8096941923396.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải thu các bên liên quan(Thuyết minh số 33),Trong đó: > Phải thu các bên liên quan(Thuyết minh số 33),Phải thu các bên liên quan(Thuyết minh số 33),5.116.559.089.150,5.684.922.840.621,5116559089150.0,5684922840621.0
Phải thu các bên khác,Trong đó: > Phải thu các bên khác,Phải thu các bên khác,2.141.354.171.821,2.412.019.082.775,2141354171821.0,2412019082775.0
