row_label_raw,row_label_full,Mã số,CHÍ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHÍ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
01,01,01,I. LƯU CHUYÊN TIÊN TỪHOẠT ĐỘNG KINH DOANHTống lợi nhuận (lỗ) kế toán trước thuếĐiều chỉnh cho các khoản:Khẩu hao và hao mòn,"12,13,14,1829",341.332.292.97848.678.342.71849.383.397.9319.742.607.90097.857.939.660,(79.537.131.339)51.854.690.38324.478.436.57560.319.297.898126.397.721.563,,,3.413322929784868e+54,
02,02,02,I. LƯU CHUYÊN TIÊN TỪHOẠT ĐỘNG KINH DOANHTống lợi nhuận (lỗ) kế toán trước thuếĐiều chỉnh cho các khoản:Khẩu hao và hao mòn,"12,13,14,1829",341.332.292.97848.678.342.71849.383.397.9319.742.607.90097.857.939.660,(79.537.131.339)51.854.690.38324.478.436.57560.319.297.898126.397.721.563,,,3.413322929784868e+54,
03,03,03,Các khoản dự phòngLỗ từ hoạt động đầu tưChi phí lãi vay,"12,13,14,1829",341.332.292.97848.678.342.71849.383.397.9319.742.607.90097.857.939.660,(79.537.131.339)51.854.690.38324.478.436.57560.319.297.898126.397.721.563,,,3.413322929784868e+54,
05,05,05,Các khoản dự phòngLỗ từ hoạt động đầu tưChi phí lãi vay,"12,13,14,1829",341.332.292.97848.678.342.71849.383.397.9319.742.607.90097.857.939.660,(79.537.131.339)51.854.690.38324.478.436.57560.319.297.898126.397.721.563,,,3.413322929784868e+54,
06,06,06,Các khoản dự phòngLỗ từ hoạt động đầu tưChi phí lãi vay,"12,13,14,1829",341.332.292.97848.678.342.71849.383.397.9319.742.607.90097.857.939.660,(79.537.131.339)51.854.690.38324.478.436.57560.319.297.898126.397.721.563,,,3.413322929784868e+54,
08,08,08,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu độngGiảm các khoản phải thu(Tăng) giảm hàng tồn khoGiảm các khoản phải trả(Tăng) giảm chi phí trả trướcTiền lãi vay đã trảThuế thu nhập doanh nghiệp đã nộpTiền chi khác cho hoạt động kinh doanh,21,546.994.581.187691.861.676.820(271.397.004.222)(515.366.966.460)(19.694.910.858)(98.053.583.270)(108.456.973.855)(7.723.530.244),183.513.015.080555.753.957.78565.918.745.168(784.149.158.790)4.195.818.608(124.348.406.493)(78.477.722.032)(7.986.391.488),,21.0,,
09,09,09,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu độngGiảm các khoản phải thu(Tăng) giảm hàng tồn khoGiảm các khoản phải trả(Tăng) giảm chi phí trả trướcTiền lãi vay đã trảThuế thu nhập doanh nghiệp đã nộpTiền chi khác cho hoạt động kinh doanh,21,546.994.581.187691.861.676.820(271.397.004.222)(515.366.966.460)(19.694.910.858)(98.053.583.270)(108.456.973.855)(7.723.530.244),183.513.015.080555.753.957.78565.918.745.168(784.149.158.790)4.195.818.608(124.348.406.493)(78.477.722.032)(7.986.391.488),,21.0,,
10,10,10,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu độngGiảm các khoản phải thu(Tăng) giảm hàng tồn khoGiảm các khoản phải trả(Tăng) giảm chi phí trả trướcTiền lãi vay đã trảThuế thu nhập doanh nghiệp đã nộpTiền chi khác cho hoạt động kinh doanh,21,546.994.581.187691.861.676.820(271.397.004.222)(515.366.966.460)(19.694.910.858)(98.053.583.270)(108.456.973.855)(7.723.530.244),183.513.015.080555.753.957.78565.918.745.168(784.149.158.790)4.195.818.608(124.348.406.493)(78.477.722.032)(7.986.391.488),,21.0,,
11,11,11,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu độngGiảm các khoản phải thu(Tăng) giảm hàng tồn khoGiảm các khoản phải trả(Tăng) giảm chi phí trả trướcTiền lãi vay đã trảThuế thu nhập doanh nghiệp đã nộpTiền chi khác cho hoạt động kinh doanh,21,546.994.581.187691.861.676.820(271.397.004.222)(515.366.966.460)(19.694.910.858)(98.053.583.270)(108.456.973.855)(7.723.530.244),183.513.015.080555.753.957.78565.918.745.168(784.149.158.790)4.195.818.608(124.348.406.493)(78.477.722.032)(7.986.391.488),,21.0,,
12,12,12,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu độngGiảm các khoản phải thu(Tăng) giảm hàng tồn khoGiảm các khoản phải trả(Tăng) giảm chi phí trả trướcTiền lãi vay đã trảThuế thu nhập doanh nghiệp đã nộpTiền chi khác cho hoạt động kinh doanh,21,546.994.581.187691.861.676.820(271.397.004.222)(515.366.966.460)(19.694.910.858)(98.053.583.270)(108.456.973.855)(7.723.530.244),183.513.015.080555.753.957.78565.918.745.168(784.149.158.790)4.195.818.608(124.348.406.493)(78.477.722.032)(7.986.391.488),,21.0,,
