row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Tổng lợi nhuận (lỗ) kế toán trước thuế,Tổng lợi nhuận (lỗ) kế toán trước thuế,Tổng lợi nhuận (lỗ) kế toán trước thuế,341.332.292.978,(79.537.131.339),341332292978.0,-79537131339.0
Thuế TNDN theo thuế suất 20% áp dụng cho Nhóm Công ty,Thuế TNDN theo thuế suất 20% áp dụng cho Nhóm Công ty,Thuế TNDN theo thuế suất 20% áp dụng cho Nhóm Công ty,68.266.458.596,(15.907.426.268),68266458596.0,-15907426268.0
Các khoản điều chỉnh:Lỗ từ công ty liên kết,Các khoản điều chỉnh:Lỗ từ công ty liên kết,Các khoản điều chỉnh:Lỗ từ công ty liên kết,7.711.910.132,21.428.674.074,7711910132.0,21428674074.0
Lỗ từ công ty con chưa ghi nhận thuế TNDN hoãn lại,Lỗ từ công ty con chưa ghi nhận thuế TNDN hoãn lại,Lỗ từ công ty con chưa ghi nhận thuế TNDN hoãn lại,14.138.501.961,58.153.595.516,14138501961.0,58153595516.0
Chi phí không được trừ,Chi phí không được trừ,Chi phí không được trừ,12.756.045.333,12.944.973.445,12756045333.0,12944973445.0
Phân bổ lợi thế thương mại,Phân bổ lợi thế thương mại,Phân bổ lợi thế thương mại,4.201.764.630,4.201.764.631,4201764630.0,4201764631.0
Lỗ thuế năm trước chuyển sang,Lỗ thuế năm trước chuyển sang,Lỗ thuế năm trước chuyển sang,(9.268.864.643),(782.900.467),-9268864643.0,-782900467.0
Điều chỉnh thuế TNDN trích thừa trong những năm trước,Điều chỉnh thuế TNDN trích thừa trong những năm trước,Điều chỉnh thuế TNDN trích thừa trong những năm trước,18.382.997,(18.078.957.033),18382997.0,-18078957033.0
Khác,Khác,Khác,(4.571.215.402),18.765.056.374,-4571215402.0,18765056374.0
Chỉ phí thuế TNDN,Chỉ phí thuế TNDN,Chỉ phí thuế TNDN,93.252.983.604,80.724.780.272,93252983604.0,80724780272.0
