row_label_raw,row_label_full,Số đầu năm > Vay trong năm,Năm nay > 2.154.030.011.295 > 1.861.355.120.558,VNDNăm trước > 2.317.583.814.765 > 1.582.260.528.729,numeric__Năm nay > 2.154.030.011.295 > 1.861.355.120.558,numeric__VNDNăm trước > 2.317.583.814.765 > 1.582.260.528.729
Phân bổ chi phí phát hành trái phiếu,Phân bổ chi phí phát hành trái phiếu,Phân bổ chi phí phát hành trái phiếu,962.500.000,1.650.000.000,962500000.0,1650000000.0
"Trả nợ gốc vay, trái phiếu","Trả nợ gốc vay, trái phiếu","Trả nợ gốc vay, trái phiếu",(1.803.952.314.650),(1.747.464.332.199),-1803952314650.0,-1747464332199.0
Số cuối năm,Số cuối năm,Số cuối năm,2.212.395.317.203,2.154.030.011.295,2212395317203.0,2154030011295.0
