row_label_raw,row_label_full,col_0,Số cổ phiếu,Số cổ phiếu_1,numeric__Số cổ phiếu,numeric__Số cổ phiếu_1
,,,Số cuối năm,Số đầu năm,,
Cổ phiếu được phép phát hành,Cổ phiếu được phép phát hành,Cổ phiếu được phép phát hành,579.103.124,574.103.124,579103124.0,574103124.0
Cổ phiếu đã phát hành và góp vốn đầy đủ Cổ phiếu phổ thông,Cổ phiếu đã phát hành và góp vốn đầy đủ Cổ phiếu phổ thông,Cổ phiếu đã phát hành và góp vốn đầy đủ Cổ phiếu phổ thông,579.103.124,574.103.124,579103124.0,574103124.0
Cổ phiếu đang lưu hành Cổ phiếu phổ thông,Cổ phiếu đang lưu hành Cổ phiếu phổ thông,Cổ phiếu đang lưu hành Cổ phiếu phổ thông,579.103.124,574.103.124,579103124.0,574103124.0
Mệnh giá cổ phiếu là 10.000 VND/cổ phần.,Mệnh giá cổ phiếu là 10.000 VND/cổ phần.,Mệnh giá cổ phiếu là 10.000 VND/cổ phần.,Mệnh giá cổ phiếu là 10.000 VND/cổ phần.,Mệnh giá cổ phiếu là 10.000 VND/cổ phần.,,
