row_label_raw,row_label_full,Nội dungItems,Năm/Year 2024,Năm/Year 2023,Chênh lệch(lần)Variance (time),numeric__Năm/Year 2024,numeric__Năm/Year 2023,numeric__Chênh lệch(lần)Variance (time)
1. Lợi nhuận sau thuế (BCTC riêng),1. Lợi nhuận sau thuế (BCTC riêng),1. Lợi nhuận sau thuế (BCTC riêng),20.378.786.159,(163.886.170.313),NA,20378786159.0,-163886170313.0,
Net profit after tax (Separate financial statement),Net profit after tax (Separate financial statement),Net profit after tax (Separate financial statement),"20,378,786,159","(163,886,170,313)",NA,,,
2. Lợi nhuận sau thuế (BCTC hợp nhất),Net profit after tax (Separate financial statement) > 2. Lợi nhuận sau thuế (BCTC hợp nhất),2. Lợi nhuận sau thuế (BCTC hợp nhất),248.079.309.374,(160.261.911.611),NA,248079309374.0,-160261911611.0,
Net profit after tax (Consolidated financial statement),Net profit after tax (Consolidated financial statement),Net profit after tax (Consolidated financial statement),"248,079,309,374","(160,261,911,611)",NA,,,
2.1. Lợi nhuận sau thuế thuộc về cổ đông Công ty mẹ,Net profit after tax (Consolidated financial statement) > 2.1. Lợi nhuận sau thuế thuộc về cổ đông Công ty mẹ,2.1. Lợi nhuận sau thuế thuộc về cổ đông Công ty mẹ,140.670.849.757,(168.120.092.464),NA,140670849757.0,-168120092464.0,
Net profit after tax attributable to shareholders of the parent,Net profit after tax attributable to shareholders of the parent,Net profit after tax attributable to shareholders of the parent,"140,670,849,757","(168,120,092,464)",NA,,,
2.2. Lợi nhuận sau thuế của cổ đông không kiểm soát,Net profit after tax attributable to shareholders of the parent > 2.2. Lợi nhuận sau thuế của cổ đông không kiểm soát,2.2. Lợi nhuận sau thuế của cổ đông không kiểm soát,107.408.459.617,7.858.180.853,14,107408459617.0,7858180853.0,14.0
Net profit after tax attributable to non-controlling interests,Net profit after tax attributable to shareholders of the parent > Net profit after tax attributable to non-controlling interests,Net profit after tax attributable to non-controlling interests,"107,408,459,617","7,858,180,853",14,,,14.0
