row_label_raw,row_label_full,col_0,Số cuối năm,VND > Số đầu năm,numeric__Số cuối năm,numeric__VND > Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Ông Nguyễn Khắc Vinh (*),Ngắn hạn > Ông Nguyễn Khắc Vinh (*),Ông Nguyễn Khắc Vinh (*),78.200.000.000,78.200.000.000,78200000000.0,78200000000.0
Công ty Cổ phần Đầu tư và Quản lý Bắt động sản G5,Ngắn hạn > Công ty Cổ phần Đầu tư và Quản lý Bắt động sản G5,Công ty Cổ phần Đầu tư và Quản lý Bắt động sản G5,30.000.000.000,-,30000000000.0,
Khác,Ngắn hạn > Khác,Khác,35.002.160.005,22.617.160.005,35002160005.0,22617160005.0
Cho vay bên liên quan (Thuyết minh số 33),Ngắn hạn > Cho vay bên liên quan (Thuyết minh số 33),Cho vay bên liên quan (Thuyết minh số 33),56.531.175.222,68.807.481.597,56531175222.0,68807481597.0
,,,199.733.335.227,169.624.641.602,199733335227.0,169624641602.0
Dải hạn,Dải hạn,Dải hạn,Dải hạn,Dải hạn,,
Cho vay bên liên quan (Thuyết minh số 33),Dải hạn > Cho vay bên liên quan (Thuyết minh số 33),Cho vay bên liên quan (Thuyết minh số 33),-,45.273.693.625,,45273693625.0
TỔNG CỘNG,Dải hạn > TỔNG CỘNG,TỔNG CỘNG,199.733.335.227,214.898.335.227,199733335227.0,214898335227.0
