row_label_raw,row_label_full,col_0,Số cuối năm,Ngàn VND Số đầu năm,numeric__Số cuối năm,numeric__Ngàn VND Số đầu năm
Phải thu các bên liên quan,Phải thu các bên liên quan,Phải thu các bên liên quan,148.217.342,136.200.791,148217342.0,136200791.0
Tạm ứng cho nhân viên,Tạm ứng cho nhân viên,Tạm ứng cho nhân viên,5.749.263,19.545.711,5749263.0,19545711.0
Khác,Khác,Khác,19.831.082,9.514.519,19831082.0,9514519.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,173.797.687,165.261.021,173797687.0,165261021.0
Dự phòng phải thu ngắn hạn khác khó đòi,Dự phòng phải thu ngắn hạn khác khó đòi,Dự phòng phải thu ngắn hạn khác khó đòi,(123.093),-,-123093.0,
GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,173.674.594,165.261.021,173674594.0,165261021.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải thu từ các bên liên quan (TM số 30),Trong đó: > Phải thu từ các bên liên quan (TM số 30),Phải thu từ các bên liên quan (TM số 30),148.227.719,139.636.109,148227719.0,139636109.0
Phải thu từ các bên khác,Trong đó: > Phải thu từ các bên khác,Phải thu từ các bên khác,25.446.875,25.624.912,25446875.0,25624912.0
