row_label_raw,row_label_full,Bên liên quan,Nội dung nghiệp vụ,Năm nay,Ngàn VNDNăm trước,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__Ngàn VNDNăm trước
Thaco Bao bì,Thaco Bao bì,Thaco Bao bì,Mua hàng hóa,5.274.336,4.122.350,,5274336.0,4122350.0
THACO,THACO,THACO,Mua hàng hóa,4.391.886,-,,4391886.0,
Thilogi,Thilogi,Thilogi,Mua dịch vụMua hàng hóa,3.101.5674.134,7.937.333-,,31015674134.0,
Thilogi Vận tải,Thilogi Vận tải,Thilogi Vận tải,Cấn trừ công nợ,5.676.617,-,,5676617.0,
Thaco Rơ moốc,Thaco Rơ moốc,Thaco Rơ moốc,Mua hàng hóa,1.597.364,-,,1597364.0,
Cao su Eastern,Cao su Eastern,Cao su Eastern,Mua hàng hóaBù trừ nợ gốc vayCho mượn,1.024.079--,135.057.27533.380.397,,,1.3505727533380396e+16
HAG,HAG,HAG,Trả gốc vay,-,1.133.930.797,,,1133930797.0
Thaco Nhựa công nghiệp,Thaco Nhựa công nghiệp,Thaco Nhựa công nghiệp,Mua hàng hóa,-,2.522.885,,,2522885.0
Cơ khí Chu Lai,Cơ khí Chu Lai,Cơ khí Chu Lai,Mua hàng hóa,-,2.456.809,,,2456809.0
