row_label_raw,row_label_full,col_0,Vay ngắn hạn,Vay dài hạn,Ngàn VND Tổng cộng,numeric__Vay ngắn hạn,numeric__Vay dài hạn,numeric__Ngàn VND Tổng cộng
Số đầu năm,Số đầu năm,Số đầu năm,9.611.827.260,338.255.921,9.950.083.181,9611827260.0,338255921.0,9950083181.0
Tiền thu từ đi vay,Tiền thu từ đi vay,Tiền thu từ đi vay,763.500.000,512.573.528,1.276.073.528,763500000.0,512573528.0,1276073528.0
Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,107.987.829,(107.987.829),-,107987829.0,-107987829.0,
Chênh lệch tỷ giá,Chênh lệch tỷ giá,Chênh lệch tỷ giá,1.517.870,10.934.966,12.452.836,1517870.0,10934966.0,12452836.0
Tiền chi trả nợ gốc vay,Tiền chi trả nợ gốc vay,Tiền chi trả nợ gốc vay,(790.372.967),-,(790.372.967),-790372967.0,,-790372967.0
Số cuối năm,Số cuối năm,Số cuối năm,9.694.459.992,753.776.586,10.448.236.578,9694459992.0,753776586.0,10448236578.0
