row_label_raw,row_label_full,col_0,Năm nay,Ngàn VNDNăm trước,numeric__Năm nay,numeric__Ngàn VNDNăm trước
Lãi chênh lệch tỷ giá hối đoái,Lãi chênh lệch tỷ giá hối đoái,Lãi chênh lệch tỷ giá hối đoái,77.287.993,85.934.884,77287993.0,85934884.0
Lãi tiền gửi ngân hàng,Lãi tiền gửi ngân hàng,Lãi tiền gửi ngân hàng,47.137,177.448,47137.0,177448.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,77.335.130,86.112.332,77335130.0,86112332.0
