row_label_raw,row_label_full,col_0,Năm 2015VND,Năm 2014VND,numeric__Năm 2015VND,numeric__Năm 2014VND
Bán hàng,Bán hàng,Bán hàng,Bán hàng,Bán hàng,,
Công ty Cổ phần Đầu tư và phát triển Phú Quốc,Bán hàng > Công ty Cổ phần Đầu tư và phát triển Phú Quốc,Công ty Cổ phần Đầu tư và phát triển Phú Quốc,10.180.902.500,4.881.379.309,10180902500.0,4881379309.0
Công ty Cổ phần Xây dựng C.E.O,Bán hàng > Công ty Cổ phần Xây dựng C.E.O,Công ty Cổ phần Xây dựng C.E.O,320.654.879,91.938.245,320654879.0,91938245.0
Công ty Cổ phần Phát triển dịch vụ C.E.O,Bán hàng > Công ty Cổ phần Phát triển dịch vụ C.E.O,Công ty Cổ phần Phát triển dịch vụ C.E.O,1.050.329.198,389.972.051,1050329198.0,389972051.0
Trường Cao đẳng Đại Việt,Bán hàng > Trường Cao đẳng Đại Việt,Trường Cao đẳng Đại Việt,52.800.000,206.434.800,52800000.0,206434800.0
Cộng,Bán hàng > Cộng,Cộng,11.604.686.577,5.569.724.405,11604686577.0,5569724405.0
Mua hàng,Mua hàng,Mua hàng,Mua hàng,Mua hàng,,
Công ty Cổ phần Xây dựng C.E.O,Mua hàng > Công ty Cổ phần Xây dựng C.E.O,Công ty Cổ phần Xây dựng C.E.O,105.142.673.635,29.598.533.633,105142673635.0,29598533633.0
Công ty Cổ phần Phát triển dịch vụ C.E.O,Mua hàng > Công ty Cổ phần Phát triển dịch vụ C.E.O,Công ty Cổ phần Phát triển dịch vụ C.E.O,16.371.808,257.267.901,16371808.0,257267901.0
Trường Cao đẳng Đại Việt,Mua hàng > Trường Cao đẳng Đại Việt,Trường Cao đẳng Đại Việt,60.967.566,63.286.994,60967566.0,63286994.0
Cộng,Mua hàng > Cộng,Cộng,105.220.013.009,29.919.088.528,105220013009.0,29919088528.0
Số tiền Vay nhận được trong năm,Số tiền Vay nhận được trong năm,Số tiền Vay nhận được trong năm,Số tiền Vay nhận được trong năm,Số tiền Vay nhận được trong năm,,
Công ty Cổ phần Phát triển dịch vụ C.E.O,Số tiền Vay nhận được trong năm > Công ty Cổ phần Phát triển dịch vụ C.E.O,Công ty Cổ phần Phát triển dịch vụ C.E.O,1.600.000.000,-,1600000000.0,
Trường Cao đẳng Đại Việt,Số tiền Vay nhận được trong năm > Trường Cao đẳng Đại Việt,Trường Cao đẳng Đại Việt,31.000.000.000,-,31000000000.0,
Cộng,Số tiền Vay nhận được trong năm > Cộng,Cộng,32.600.000.000,-,32600000000.0,
Tiền vay đã trả,Tiền vay đã trả,Tiền vay đã trả,Tiền vay đã trả,Tiền vay đã trả,,
Công ty Cổ phần Xây dựng C.E.O,Tiền vay đã trả > Công ty Cổ phần Xây dựng C.E.O,Công ty Cổ phần Xây dựng C.E.O,37.550.000.000,-,37550000000.0,
Công ty Cổ phần Phát triển dịch vụ C.E.O,Tiền vay đã trả > Công ty Cổ phần Phát triển dịch vụ C.E.O,Công ty Cổ phần Phát triển dịch vụ C.E.O,4.000.000.000,-,4000000000.0,
