row_label_raw,row_label_full,31/12/2015 > Giá trịVND,31/12/2015 > Số có khả năng trả nợVND,Trong kỳ > TăngVND,Trong kỳ > GiảmVND,01/01/2015 > Giá trịVND,01/01/2015 > Số có khả năng trả nợVND,numeric__31/12/2015 > Số có khả năng trả nợVND,numeric__Trong kỳ > TăngVND,numeric__Trong kỳ > GiảmVND,numeric__01/01/2015 > Giá trịVND,numeric__01/01/2015 > Số có khả năng trả nợVND
207.587.444.880,207.587.444.880,207.587.444.880,207.587.444.880,206.377.522.644,60.435.688.815,61.645.611.051,61.645.611.051,207587444880.0,206377522644.0,60435688815.0,61645611051.0,61645611051.0
175.588.486.480,175.588.486.480,175.588.486.480,175.588.486.480,175.377.522.644,60.435.688.815,60.646.652.651,60.646.652.651,175588486480.0,175377522644.0,60435688815.0,60646652651.0,60646652651.0
998.958.400,998.958.400,998.958.400,998.958.400,-,-,998.958.400,998.958.400,998958400.0,,,998958400.0,998958400.0
31.000.000.000,31.000.000.000,31.000.000.000,31.000.000.000,31.000.000.000,-,-,-,31000000000.0,31000000000.0,,,
7.605.900.000,7.605.900.000,7.605.900.000,7.605.900.000,-,6.745.858.040,14.351.758.040,14.351.758.040,7605900000.0,,6745858040.0,14351758040.0,14351758040.0
(36.131.208.723),(36.131.208.723),(36.131.208.723),(36.131.208.723),-,-,-,-,-36131208723.0,,,,
(36.131.208.723),(36.131.208.723),(36.131.208.723),(36.131.208.723),-,-,-,-,-36131208723.0,,,,
179.062.136.157,179.062.136.157,179.062.136.157,215.193.344.880,206.377.522.644,67.181.546.855,75.997.369.091,75.997.369.091,215193344880.0,206377522644.0,67181546855.0,75997369091.0,75997369091.0
