row_label_raw,row_label_full,col_0,31/12/2015 > Giá trịVND,31/12/2015 > Số có khả năngtrả nợVND,01/01/2015 > Giá trịVND,01/01/2015 > Số có khả năngtrả nợVND,numeric__31/12/2015 > Giá trịVND,numeric__31/12/2015 > Số có khả năngtrả nợVND,numeric__01/01/2015 > Giá trịVND,numeric__01/01/2015 > Số có khả năngtrả nợVND
Công ty Cổ phần Xây dựng C.E.O,Công ty Cổ phần Xây dựng C.E.O,Công ty Cổ phần Xây dựng C.E.O,9.003.887.550,9.003.887.550,14.389.463.050,14.389.463.050,9003887550.0,9003887550.0,14389463050.0,14389463050.0
Công ty Cổ phần tư vấn PCCC Hà Nội,Công ty Cổ phần tư vấn PCCC Hà Nội,Công ty Cổ phần tư vấn PCCC Hà Nội,3.168.985.000,3.168.985.000,-,-,3168985000.0,3168985000.0,,
Công ty Cổ phần Xây dựng số 9,Công ty Cổ phần Xây dựng số 9,Công ty Cổ phần Xây dựng số 9,2.320.265.607,2.320.265.607,-,-,2320265607.0,2320265607.0,,
Nguyễn Xuân Luyện,Nguyễn Xuân Luyện,Nguyễn Xuân Luyện,-,-,52.344.000.000,52.344.000.000,,,52344000000.0,52344000000.0
Phải trả cho các đối tượng khác,Phải trả cho các đối tượng khác,Phải trả cho các đối tượng khác,5.735.605.364,5.735.605.364,9.308.007.274,9.308.007.274,5735605364.0,5735605364.0,9308007274.0,9308007274.0
Cộng,Cộng,Cộng,20.228.743.521,20.228.743.521,76.041.470.324,76.041.470.324,20228743521.0,20228743521.0,76041470324.0,76041470324.0
