row_label_raw,row_label_full,Công ty Cổ phần Tư vấn đầu tư Thành Nam,31/12/2015VND > 12.693.700.000,01/01/2015VND > -,numeric__31/12/2015VND > 12.693.700.000,numeric__01/01/2015VND > -
Công ty Cổ phần Đầu tư và phát triển Phú Quốc,Công ty Cổ phần Đầu tư và phát triển Phú Quốc,Công ty Cổ phần Đầu tư và phát triển Phú Quốc,11.198.992.749,-,11198992749.0,
Công ty Cổ phần Xây dựng C.E.O,Công ty Cổ phần Xây dựng C.E.O,Công ty Cổ phần Xây dựng C.E.O,345.662.768,2.351.800,345662768.0,2351800.0
Công ty Cổ phần Phát triển dịch vụ C.E.O,Công ty Cổ phần Phát triển dịch vụ C.E.O,Công ty Cổ phần Phát triển dịch vụ C.E.O,86.137.017,18.681.535,86137017.0,18681535.0
Các khoản phải thu khách hàng mua nhà khác,Các khoản phải thu khách hàng mua nhà khác,Các khoản phải thu khách hàng mua nhà khác,151.742.705.137,190.974.689.733,151742705137.0,190974689733.0
Cộng,Cộng,Cộng,176.067.197.671,190.995.723.068,176067197671.0,190995723068.0
