row_label_raw,row_label_full,col_0,31/12/2015VND,01/01/2015VND,numeric__31/12/2015VND,numeric__01/01/2015VND
Các khoản phải thu khách hàng,Các khoản phải thu khách hàng,Các khoản phải thu khách hàng,Các khoản phải thu khách hàng,Các khoản phải thu khách hàng,,
Công ty Cổ phần Đầu tư và phát triển Phú Quốc,Các khoản phải thu khách hàng > Công ty Cổ phần Đầu tư và phát triển Phú Quốc,Công ty Cổ phần Đầu tư và phát triển Phú Quốc,11.231.930.049,-,11231930049.0,
Công ty Cổ phần Xây dựng C.E.O,Các khoản phải thu khách hàng > Công ty Cổ phần Xây dựng C.E.O,Công ty Cổ phần Xây dựng C.E.O,345.662.768,2.351.800,345662768.0,2351800.0
Công ty Cổ phần Phát triển dịch vụ C.E.O,Các khoản phải thu khách hàng > Công ty Cổ phần Phát triển dịch vụ C.E.O,Công ty Cổ phần Phát triển dịch vụ C.E.O,86.137.017,18.681.535,86137017.0,18681535.0
Trường Cao đẳng Đại Việt,Các khoản phải thu khách hàng > Trường Cao đẳng Đại Việt,Trường Cao đẳng Đại Việt,-,14.608.000,,14608000.0
Cộng,Các khoản phải thu khách hàng > Cộng,Cộng,11.663.729.834,35.641.335,11663729834.0,35641335.0
Các khoản phải thu khác,Các khoản phải thu khác,Các khoản phải thu khác,Các khoản phải thu khác,Các khoản phải thu khác,,
Công ty Cổ phần Đầu tư và phát triển Phú Quốc,Các khoản phải thu khác > Công ty Cổ phần Đầu tư và phát triển Phú Quốc,Công ty Cổ phần Đầu tư và phát triển Phú Quốc,18.000.000.000,10.176.000.000,18000000000.0,10176000000.0
Công ty Cổ phần Phát triển dịch vụ C.E.O,Các khoản phải thu khác > Công ty Cổ phần Phát triển dịch vụ C.E.O,Công ty Cổ phần Phát triển dịch vụ C.E.O,100.000.000,80.000.000,100000000.0,80000000.0
Cộng,Các khoản phải thu khác > Cộng,Cộng,18.100.000.000,10.256.000.000,18100000000.0,10256000000.0
Các khoản phải trả người bán,Các khoản phải trả người bán,Các khoản phải trả người bán,Các khoản phải trả người bán,Các khoản phải trả người bán,,
Công ty Cổ phần Xây dựng C.E.O,Các khoản phải trả người bán > Công ty Cổ phần Xây dựng C.E.O,Công ty Cổ phần Xây dựng C.E.O,9.003.887.549,14.389.463.050,9003887549.0,14389463050.0
Công ty Cổ phần Phát triển dịch vụ C.E.O,Các khoản phải trả người bán > Công ty Cổ phần Phát triển dịch vụ C.E.O,Công ty Cổ phần Phát triển dịch vụ C.E.O,3.436.948,-,3436948.0,
Cộng,Các khoản phải trả người bán > Cộng,Cộng,9.007.324.497,14.389.463.050,9007324497.0,14389463050.0
Các khoản phải trả khác,Các khoản phải trả khác,Các khoản phải trả khác,Các khoản phải trả khác,Các khoản phải trả khác,,
Công ty TNHH C.E.O Quốc tế,Các khoản phải trả khác > Công ty TNHH C.E.O Quốc tế,Công ty TNHH C.E.O Quốc tế,86.700.000.000,86.700.000.000,86700000000.0,86700000000.0
Cộng,Các khoản phải trả khác > Cộng,Cộng,86.700.000.000,86.700.000.000,86700000000.0,86700000000.0
Các khoản vay,Các khoản vay,Các khoản vay,Các khoản vay,Các khoản vay,,
Công ty Cổ phần Phát triển dịch vụ C.E.O,Các khoản vay > Công ty Cổ phần Phát triển dịch vụ C.E.O,Công ty Cổ phần Phát triển dịch vụ C.E.O,1.600.000.000,4.000.000.000,1600000000.0,4000000000.0
Công ty Cổ phần Xây dựng C.E.O,Các khoản vay > Công ty Cổ phần Xây dựng C.E.O,Công ty Cổ phần Xây dựng C.E.O,-,37.550.000.000,,37550000000.0
Trường Cao đẳng Đại Việt,Các khoản vay > Trường Cao đẳng Đại Việt,Trường Cao đẳng Đại Việt,31.000.000.000,2.000.000.000,31000000000.0,2000000000.0
Công ty TNHH C.E.O Quốc tế,Các khoản vay > Công ty TNHH C.E.O Quốc tế,Công ty TNHH C.E.O Quốc tế,-,850.000.000,,850000000.0
Cộng,Các khoản vay > Cộng,Cộng,32.600.000.000,44.400.000.000,32600000000.0,44400000000.0
