row_label_raw,row_label_full,col_0,31/12/2015 > Số lượng cổ phần,31/12/2015 > Giá gốc VND,31/12/2015 > Giá trị hợp lý VND,31/12/2015 > Dự phòng VND,01/01/2015 > Số lượng cổ phần,01/01/2015 > Giá gốc VND,01/01/2015 > Giá trị hợp lý VND,01/01/2015 > Dự phòng VND,numeric__31/12/2015 > Số lượng cổ phần,numeric__31/12/2015 > Giá gốc VND,numeric__31/12/2015 > Giá trị hợp lý VND,numeric__31/12/2015 > Dự phòng VND,numeric__01/01/2015 > Số lượng cổ phần,numeric__01/01/2015 > Giá gốc VND,numeric__01/01/2015 > Giá trị hợp lý VND,numeric__01/01/2015 > Dự phòng VND
Công ty TNHH C.E.O Quốc tế (*),Công ty TNHH C.E.O Quốc tế (*),Công ty TNHH C.E.O Quốc tế (*),-,83.919.980.000,-,-,-,83.919.980.000,-,-,,83919980000.0,,,,83919980000.0,,
Công ty CP Xây dựng C.E.O (*),Công ty CP Xây dựng C.E.O (*),Công ty CP Xây dựng C.E.O (*),1.530.000,15.300.000.000,-,-,765.000,7.650.000.000,-,-,1530000.0,15300000000.0,,,765000.0,7650000000.0,,
Công ty CP Phát triển dịch vụ C.E.O (*),Công ty CP Phát triển dịch vụ C.E.O (*),Công ty CP Phát triển dịch vụ C.E.O (*),2.295.000,22.950.000.000,-,-,510.000,5.100.000.000,-,-,2295000.0,22950000000.0,,,510000.0,5100000000.0,,
Trường Cao đẳng Đại Việt (*),Trường Cao đẳng Đại Việt (*),Trường Cao đẳng Đại Việt (*),4.290.000,42.900.000.000,-,(9.581.244.583),4.290.000,42.900.000.000,-,(2.833.004.426),4290000.0,42900000000.0,,-9581244583.0,4290000.0,42900000000.0,,-2833004426.0
Công ty CP Đầu tư và phát triển Phú Quốc (*),Công ty CP Đầu tư và phát triển Phú Quốc (*),Công ty CP Đầu tư và phát triển Phú Quốc (*),1.800.000,270.029.000.000,-,-,636.000,153.629.000.000,-,-,1800000.0,270029000000.0,,,636000.0,153629000000.0,,
Công ty CP Đầu tư BMC - C.E.O (*),Công ty CP Đầu tư BMC - C.E.O (*),Công ty CP Đầu tư BMC - C.E.O (*),430.000,17.900.000.000,-,(85.199.788),-,-,-,-,430000.0,17900000000.0,,-85199788.0,,,,
Cộng,Cộng,Cộng,,452.998.980.000,-,(9.666.444.371),,293.198.980.000,-,(2.833.004.426),,452998980000.0,,-9666444371.0,,293198980000.0,,-2833004426.0
