row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Phải thu các bên khác,Phải thu các bên khác,Phải thu các bên khác,421.615.108.449,551.502.618.171,421615108449.0,551502618171.0
"- Ashley Furniture Industries, Inc.","- Ashley Furniture Industries, Inc.","- Ashley Furniture Industries, Inc.",64.874.410.500,64.874.410.500,64874410500.0,64874410500.0
- Pier 1 imports (us) Inl,- Pier 1 imports (us) Inl,- Pier 1 imports (us) Inl,56.538.863.457,56.538.863.457,56538863457.0,56538863457.0
- GME - Sanitaires Et Materiaux - Lapeyre,- GME - Sanitaires Et Materiaux - Lapeyre,- GME - Sanitaires Et Materiaux - Lapeyre,53.068.668.227,53.068.668.227,53068668227.0,53068668227.0
- Công ty Cổ phần Vinhomes,- Công ty Cổ phần Vinhomes,- Công ty Cổ phần Vinhomes,17.167.217.849,30.696.290.718,17167217849.0,30696290718.0
- Khác,- Khác,- Khác,229.965.948.416,346.324.385.269,229965948416.0,346324385269.0
Phải thu các bên liên quan (Thuyết minh số 33),Phải thu các bên liên quan (Thuyết minh số 33),Phải thu các bên liên quan (Thuyết minh số 33),50.476.219.094,38.173.875,50476219094.0,38173875.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,472.091.327.543,551.540.792.046,472091327543.0,551540792046.0
Dự phòng các khoản phải thu ngắn hạn khó đòi,Dự phòng các khoản phải thu ngắn hạn khó đòi,Dự phòng các khoản phải thu ngắn hạn khó đòi,(308.141.037.386),(296.552.851.971),-308141037386.0,-296552851971.0
GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,163.950.290.157,254.987.940.075,163950290157.0,254987940075.0
