row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Tổng lỗ kế toán trước thuế,Tổng lỗ kế toán trước thuế,Tổng lỗ kế toán trước thuế,(1.002.661.151.379),(804.700.213.026),-1002661151379.0,-804700213026.0
Thuế TNDN theo thuế suất 20%,Thuế TNDN theo thuế suất 20%,Thuế TNDN theo thuế suất 20%,(200.532.230.276),(160.940.042.605),-200532230276.0,-160940042605.0
Các khoản điều chỉnh:,Các khoản điều chỉnh:,Các khoản điều chỉnh:,Các khoản điều chỉnh:,Các khoản điều chỉnh:,,
Thay đổi dự phòng giảm giá hàng tồn kho,Các khoản điều chỉnh: > Thay đổi dự phòng giảm giá hàng tồn kho,Thay đổi dự phòng giảm giá hàng tồn kho,70.337.658.707,52.032.781.978,70337658707.0,52032781978.0
Chi phí không được trừ,Các khoản điều chỉnh: > Chi phí không được trừ,Chi phí không được trừ,55.230.567.472,18.177.970.811,55230567472.0,18177970811.0
Chi phí lãi vay,Các khoản điều chỉnh: > Chi phí lãi vay,Chi phí lãi vay,29.756.191.337,21.907.560.020,29756191337.0,21907560020.0
Lỗ chuyển sang năm sau không ghi nhận thuế hoãn lại,Các khoản điều chỉnh: > Lỗ chuyển sang năm sau không ghi nhận thuế hoãn lại,Lỗ chuyển sang năm sau không ghi nhận thuế hoãn lại,26.066.524.500,29.315.198.206,26066524500.0,29315198206.0
Khấu hao tài sản cố định ngưng sử dụng,Các khoản điều chỉnh: > Khấu hao tài sản cố định ngưng sử dụng,Khấu hao tài sản cố định ngưng sử dụng,15.637.906.893,-,15637906893.0,
Thay đổi chi phí phải trả,Các khoản điều chỉnh: > Thay đổi chi phí phải trả,Thay đổi chi phí phải trả,12.009.836.122,(8.301.204.390),12009836122.0,-8301204390.0
"Phần lỗ (lãi) trong công ty liên doanh, liên kết","Các khoản điều chỉnh: > Phần lỗ (lãi) trong công ty liên doanh, liên kết","Phần lỗ (lãi) trong công ty liên doanh, liên kết",4.129.294.106,(491.689.020),4129294106.0,-491689020.0
Thay đổi dự phòng nợ phải thu khó đòi,Các khoản điều chỉnh: > Thay đổi dự phòng nợ phải thu khó đòi,Thay đổi dự phòng nợ phải thu khó đòi,2.175.307.830,63.866.304.591,2175307830.0,63866304591.0
Trích bổ sung thuế TNDN các kỳ trước,Các khoản điều chỉnh: > Trích bổ sung thuế TNDN các kỳ trước,Trích bổ sung thuế TNDN các kỳ trước,383.282.516,-,383282516.0,
Lợi nhuận chưa thực hiện,Các khoản điều chỉnh: > Lợi nhuận chưa thực hiện,Lợi nhuận chưa thực hiện,(3.055.781.549),(7.973.088.431),-3055781549.0,-7973088431.0
Lỗ năm trước chuyển sang,Các khoản điều chỉnh: > Lỗ năm trước chuyển sang,Lỗ năm trước chuyển sang,(6.330.643.275),(21.453.097),-6330643275.0,-21453097.0
Thay đổi dự phòng đầu tư,Các khoản điều chỉnh: > Thay đổi dự phòng đầu tư,Thay đổi dự phòng đầu tư,(792.243.857),853.370.000,-792243857.0,853370000.0
"Thuế TNDN được miễn, giảm","Các khoản điều chỉnh: > Thuế TNDN được miễn, giảm","Thuế TNDN được miễn, giảm",-,(393.434.917),,-393434917.0
"Lỗ do thanh lý công ty con, công ty liên kết ở báo cáo tài chính hợp nhất","Các khoản điều chỉnh: > Lỗ do thanh lý công ty con, công ty liên kết ở báo cáo tài chính hợp nhất","Lỗ do thanh lý công ty con, công ty liên kết ở báo cáo tài chính hợp nhất",-,(1.027.974.091),,-1027974091.0
Lỗ do giải thể công ty con,Các khoản điều chỉnh: > Lỗ do giải thể công ty con,Lỗ do giải thể công ty con,-,(12.716.199.773),,-12716199773.0
Khác,Các khoản điều chỉnh: > Khác,Khác,(5.088.367.401),5.711.900.718,-5088367401.0,5711900718.0
Chi phí thuế TNDN,Các khoản điều chỉnh: > Chi phí thuế TNDN,Chi phí thuế TNDN,(72.696.875),-,-72696875.0,
