row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,,
Lãi phân bổ từ góp vốn vào công ty liên doanh bằng tài sản cố định,Thu nhập khác > Lãi phân bổ từ góp vốn vào công ty liên doanh bằng tài sản cố định,Lãi phân bổ từ góp vốn vào công ty liên doanh bằng tài sản cố định,15.237.358.127,1.826.261.412,15237358127.0,1826261412.0
Thu nhập từ bồi thường,Thu nhập khác > Thu nhập từ bồi thường,Thu nhập từ bồi thường,2.526.850.814,-,2526850814.0,
Thanh lý tài sản,Thu nhập khác > Thanh lý tài sản,Thanh lý tài sản,45.454.545,1.000.011.661,45454545.0,1000011661.0
Thu nhập từ nợ gốc được xóa,Thu nhập khác > Thu nhập từ nợ gốc được xóa,Thu nhập từ nợ gốc được xóa,-,137.146.232.869,,137146232869.0
Khác,Thu nhập khác > Khác,Khác,2.670.601.376,16.675.604.369,2670601376.0,16675604369.0
,,,20.480.264.862,156.648.110.311,20480264862.0,156648110311.0
Chi phí khác,Chi phí khác,Chi phí khác,Chi phí khác,Chi phí khác,,
Khấu hao tài sản cố định ngưng sử dụng,Chi phí khác > Khấu hao tài sản cố định ngưng sử dụng,Khấu hao tài sản cố định ngưng sử dụng,(78.189.534.463),-,-78189534463.0,
Bồi thường quyền phát triển rừng do không cung cấp đủ diện tích rừng trồng như đã cam kết,Chi phí khác > Bồi thường quyền phát triển rừng do không cung cấp đủ diện tích rừng trồng như đã cam kết,Bồi thường quyền phát triển rừng do không cung cấp đủ diện tích rừng trồng như đã cam kết,(46.460.000.000),-,-46460000000.0,
Chi phí phạt,Chi phí khác > Chi phí phạt,Chi phí phạt,(3.590.359.110),(4.575.558.143),-3590359110.0,-4575558143.0
Chi phí rừng thất thoát,Chi phí khác > Chi phí rừng thất thoát,Chi phí rừng thất thoát,(2.326.230.427),(288.346.866),-2326230427.0,-288346866.0
Xóa số tài sản cố định,Chi phí khác > Xóa số tài sản cố định,Xóa số tài sản cố định,-,(2.662.555.814),,-2662555814.0
Khác,Chi phí khác > Khác,Khác,(3.859.836.066),(3.645.481.055),-3859836066.0,-3645481055.0
,,,(134.425.960.066),(11.171.941.878),-134425960066.0,-11171941878.0
(Lỗ) LỢI NHUẬN KHÁC,Chi phí khác > (Lỗ) LỢI NHUẬN KHÁC,(Lỗ) LỢI NHUẬN KHÁC,(113.945.695.204),145.476.168.433,-113945695204.0,145476168433.0
