row_label_raw,row_label_full,col_0,Vay ngắn hạn,Vay dài hạn,VND Tổng cộng,numeric__Vay ngắn hạn,numeric__Vay dài hạn,numeric__VND Tổng cộng
Số đầu năm,Số đầu năm,Số đầu năm,137.868.155.322,362.853.767.131,500.721.922.453,137868155322.0,362853767131.0,500721922453.0
Tiền thu từ đi vay,Tiền thu từ đi vay,Tiền thu từ đi vay,300.000.000,-,300.000.000,300000000.0,,300000000.0
Tăng do mua công ty,Tăng do mua công ty,Tăng do mua công ty,3.655.644.714,1.200.000.000,4.855.644.714,3655644714.0,1200000000.0,4855644714.0
Phân loại lại,Phân loại lại,Phân loại lại,720.000.000,(720.000.000),-,720000000.0,-720000000.0,
Tiền chi trả gốc vay,Tiền chi trả gốc vay,Tiền chi trả gốc vay,(11.253.612.848),(420.000.000),(11.673.612.848),-11253612848.0,-420000000.0,-11673612848.0
Số cuối năm,Số cuối năm,Số cuối năm,131.290.187.188,362.913.767.131,494.203.954.319,131290187188.0,362913767131.0,494203954319.0
