row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nghiệp vụ,Năm nay,VNDNăm trước,numeric__Mối quan hệ,numeric__Nghiệp vụ,numeric__Năm nay,numeric__VNDNăm trước
Công ty TNHH Trồng rừng Trường Thành OJI,Công ty TNHH Trồng rừng Trường Thành OJI,Công ty TNHH Trồng rừng Trường Thành OJI,Công ty liên doanh,Lãi cho vayCho thuê mặt bằngChuyển nhượng QSĐĐ,2.963.245.665180.000.000-,2.821.338.536180.000.0005.512.344.030,,,,2.82133853618e+28
Công ty TNHH Một thành viên Thương mại Đồng Tâm,Công ty TNHH Một thành viên Thương mại Đồng Tâm,Công ty TNHH Một thành viên Thương mại Đồng Tâm,Cổ đông lớn(từ ngày 20 tháng 5năm 2019),Bán hàngMua hàngCho thuê xe,121.326.115.857248.894.3641.126.127.411,--,,,1.2132611585724889e+30,
Công ty Cổ phần Đồng Tâm,Công ty Cổ phần Đồng Tâm,Công ty Cổ phần Đồng Tâm,Công ty mẹ của cổ đông lớn(từ ngày 20 tháng 5năm 2019),Mua hàngCho thuê xe,910.668.72570.000.000,--,,,9.106687257e+16,
