row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Phải thu về cho các bên khác vay,Ngắn hạn > Phải thu về cho các bên khác vay,Phải thu về cho các bên khác vay,49.819.350.307,49.819.350.307,49819350307.0,49819350307.0
- Công ty TNHH Xây dựng và Thương mại DLC,Ngắn hạn > - Công ty TNHH Xây dựng và Thương mại DLC,- Công ty TNHH Xây dựng và Thương mại DLC,35.675.832.377,35.675.832.377,35675832377.0,35675832377.0
- Công ty TNHH Xây dựng Đồng Long,Ngắn hạn > - Công ty TNHH Xây dựng Đồng Long,- Công ty TNHH Xây dựng Đồng Long,14.143.517.930,14.143.517.930,14143517930.0,14143517930.0
Phải thu về cho bên liên quan vay (*) (Thuyết minh số 33),Ngắn hạn > Phải thu về cho bên liên quan vay (*) (Thuyết minh số 33),Phải thu về cho bên liên quan vay (*) (Thuyết minh số 33),7.857.400.000,-,7857400000.0,
,,,57.676.750.307,49.819.350.307,57676750307.0,49819350307.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Phải thu về cho bên liên quan vay (*) (Thuyết minh số 33),Dài hạn > Phải thu về cho bên liên quan vay (*) (Thuyết minh số 33),Phải thu về cho bên liên quan vay (*) (Thuyết minh số 33),30.200.148.000,38.312.802.000,30200148000.0,38312802000.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,87.876.898.307,88.132.152.307,87876898307.0,88132152307.0
Dự phòng phải thu cho vay khó đòi,Dài hạn > Dự phòng phải thu cho vay khó đòi,Dự phòng phải thu cho vay khó đòi,(40.744.519.149),(49.722.928.469),-40744519149.0,-49722928469.0
GIÁ TRỊ THUÀN,Dài hạn > GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,47.132.379.158,38.409.223.838,47132379158.0,38409223838.0
