row_label_raw,row_label_full,Quá hạn thanh toán từ6 tháng đến dưới 1 năm > Quá hạn thanh toán từ1 năm đến dưới 2 năm > Quá hạn thanh toán từ2 năm đến dưới 3 năm > Quá hạn thanh toán từ3 năm trở lên,Số cuối năm > Giá gốc > 2.649.489.589 > 550.411.504 > 105.198.175 > 1.268.093.399,Số cuối năm > Dự phòng > (794.846.876) > (275.205.752) > (73.638.723) > (1.268.093.399),Số cuối năm > Giá trị có thể thu hồi ước tính > 1.854.642.713 > 275.205.752 > 31.559.452 > -,Số đầu năm > Giá gốc > 3.586.923.806 > 26.024.657.109 > 60.630.379 > 14.296.624.779,Số đầu năm > Dự phòng > (1.076.077.142) > (13.012.328.555) > (42.441.265) > (14.296.624.779),Số đầu năm > Giá trị có thể thu hồi ước tính > 2.510.846.664 > 13.012.328.554 > 18.189.114 > -,numeric__Số cuối năm > Giá gốc > 2.649.489.589 > 550.411.504 > 105.198.175 > 1.268.093.399,numeric__Số cuối năm > Dự phòng > (794.846.876) > (275.205.752) > (73.638.723) > (1.268.093.399),numeric__Số cuối năm > Giá trị có thể thu hồi ước tính > 1.854.642.713 > 275.205.752 > 31.559.452 > -,numeric__Số đầu năm > Giá gốc > 3.586.923.806 > 26.024.657.109 > 60.630.379 > 14.296.624.779,numeric__Số đầu năm > Dự phòng > (1.076.077.142) > (13.012.328.555) > (42.441.265) > (14.296.624.779),numeric__Số đầu năm > Giá trị có thể thu hồi ước tính > 2.510.846.664 > 13.012.328.554 > 18.189.114 > -
Khả năng thu hồi thấp- Công ty TNHH Thương mại và Xây dựng DLC- Công ty TNHH Thương mại & Dịch vụ Lâm NghiệpMinh Hoàng- Khác,Khả năng thu hồi thấp- Công ty TNHH Thương mại và Xây dựng DLC- Công ty TNHH Thương mại & Dịch vụ Lâm NghiệpMinh Hoàng- Khác,Khả năng thu hồi thấp- Công ty TNHH Thương mại và Xây dựng DLC- Công ty TNHH Thương mại & Dịch vụ Lâm NghiệpMinh Hoàng- Khác,415.212.713.849,(415.212.713.849),-,377.146.876.159,(377.146.876.159),-,415212713849.0,-415212713849.0,,377146876159.0,-377146876159.0,
Khả năng thu hồi thấp- Công ty TNHH Thương mại và Xây dựng DLC- Công ty TNHH Thương mại & Dịch vụ Lâm NghiệpMinh Hoàng- Khác,Khả năng thu hồi thấp- Công ty TNHH Thương mại và Xây dựng DLC- Công ty TNHH Thương mại & Dịch vụ Lâm NghiệpMinh Hoàng- Khác,Khả năng thu hồi thấp- Công ty TNHH Thương mại và Xây dựng DLC- Công ty TNHH Thương mại & Dịch vụ Lâm NghiệpMinh Hoàng- Khác,49.203.991.297,(49.203.991.297),-,49.203.991.297,(49.203.991.297),-,49203991297.0,-49203991297.0,,49203991297.0,-49203991297.0,
Khả năng thu hồi thấp- Công ty TNHH Thương mại và Xây dựng DLC- Công ty TNHH Thương mại & Dịch vụ Lâm NghiệpMinh Hoàng- Khác,Khả năng thu hồi thấp- Công ty TNHH Thương mại và Xây dựng DLC- Công ty TNHH Thương mại & Dịch vụ Lâm NghiệpMinh Hoàng- Khác,Khả năng thu hồi thấp- Công ty TNHH Thương mại và Xây dựng DLC- Công ty TNHH Thương mại & Dịch vụ Lâm NghiệpMinh Hoàng- Khác,13.962.773.540,(13.962.773.540),-,13.962.773.540,(13.962.773.540),-,13962773540.0,-13962773540.0,,13962773540.0,-13962773540.0,
Khả năng thu hồi thấp- Công ty TNHH Thương mại và Xây dựng DLC- Công ty TNHH Thương mại & Dịch vụ Lâm NghiệpMinh Hoàng- Khác,Khả năng thu hồi thấp- Công ty TNHH Thương mại và Xây dựng DLC- Công ty TNHH Thương mại & Dịch vụ Lâm NghiệpMinh Hoàng- Khác,Khả năng thu hồi thấp- Công ty TNHH Thương mại và Xây dựng DLC- Công ty TNHH Thương mại & Dịch vụ Lâm NghiệpMinh Hoàng- Khác,352.045.949.012,(352.045.949.012),-,313.980.111.322,(313.980.111.322),-,352045949012.0,-352045949012.0,,313980111322.0,-313980111322.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,419.785.906.516,(417.624.498.599),2.161.407.917,421.115.712.232,(405.574.347.900),15.541.364.332,419785906516.0,-417624498599.0,2161407917.0,421115712232.0,-405574347900.0,15541364332.0
