row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
,,,I. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,,,,,
01,01,01,Tổng lỗ kê toán trước thuế Điều chỉnh cho các khoản:,,(1.002.661.151.379),(804.700.213.026),,,-1002661151379.0,-804700213026.0
02,02,02,Khấu hao và hao mòn (bao gồm phân bổ lợi thế thương mại),"13, 14, 18",138.058.569.493,42.268.781.812,,,138058569493.0,42268781812.0
03,03,03,Các khoản dự phòng,,363.738.444.235,479.807.809.146,,,363738444235.0,479807809146.0
04,04,04,Lãi chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,,(316.167.956),(842.025.900),,,-316167956.0,-842025900.0
05,05,05,(Lãi) lỗ từ hoạt động đầu tư,,(20.822.811.188),5.082.208.716,,,-20822811188.0,5082208716.0
05,05,05,Lãi từ một phần gốc vay được miễn,,-,(137.146.232.869),,,,-137146232869.0
06,06,06,Chỉ phí lãi vay,28,115.163.557.349,85.462.172.900,,28.0,115163557349.0,85462172900.0
08,08,08,Lỗ từ hoạt động kinh doanh trước thay đổi vốn lưu động,,(406.839.559.446),(330.067.499.221),,,-406839559446.0,-330067499221.0
09,09,09,Giảm các khoản phải thu,,394.256.328.720,284.057.026.620,,,394256328720.0,284057026620.0
10,10,10,Giảm hàng tồn kho,,151.830.184.785,296.752.435.132,,,151830184785.0,296752435132.0
11,11,11,Giảm các khoản phải trả,,(113.483.640.247),(211.525.655.436),,,-113483640247.0,-211525655436.0
12,12,12,(Tăng) giảm chi phí trả trước,,(978.998.040),7.812.757.803,,,-978998040.0,7812757803.0
14,14,14,Tiền lãi vay đã trả,,(2.415.724.078),(17.281.467.167),,,-2415724078.0,-17281467167.0
15,15,15,Thuế thu nhập doanh nghiệp đã nộp,,(318.645.284),(394.048.867),,,-318645284.0,-394048867.0
20,20,20,Lưu chuyển tiền thuần từ hoạt động kinh doanh,,22.049.946.410,29.353.548.864,,,22049946410.0,29353548864.0
,,,II. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ,,,,,,,
21,21,21,"Tiền chi để mua sắm và xây dựng tài sản cố định (""TSCĐ"")",,(83.764.812.910),(16.868.662.094),,,-83764812910.0,-16868662094.0
22,22,22,Tiền thu do thanh lý TSCĐ,,45.454.545,2.783.281.115,,,45454545.0,2783281115.0
23,23,23,Tiền chi cho vay và tiền gửi kỳ hạn,,(130.296.391.958),(130.284.622.309),,,-130296391958.0,-130284622309.0
24,24,24,Tiền thu hồi cho vay và tiền gửi kỳ hạn,,101.230.366.303,110.594.591.252,,,101230366303.0,110594591252.0
25,25,25,Tiền chi đầu tư góp vốn vào đơn vị khác (trừ đi tiền thu về),,2.389.645.921,(200.000.000),,,2389645921.0,-200000000.0
26,26,26,Tiền thu hồi đầu tư góp vốn vào đơn vị khác,17.2,7.000.000.000,87.730.000.000,,172.0,7000000000.0,87730000000.0
27,27,27,Tiền thu lãi tiền gửi và lãi cho vay,,17.546.634.527,10.018.235.686,,,17546634527.0,10018235686.0
30,30,30,Lưu chuyển tiền thuần (sử dụng vào) từ hoạt động đầu tư,,(85.849.103.572),63.772.823.650,,,-85849103572.0,63772823650.0
