row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,,
Chi phí nhân viên,Chi phí bán hàng > Chi phí nhân viên,Chi phí nhân viên,45.219.136.393,32.577.910.662,45219136393.0,32577910662.0
Chi phí dịch vụ mua ngoài,Chi phí bán hàng > Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,28.517.580.230,9.939.793.867,28517580230.0,9939793867.0
Chi phí khấu hao và hao mòn,Chi phí bán hàng > Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,5.455.035.383,4.484.088.778,5455035383.0,4484088778.0
Chi phí khác,Chi phí bán hàng > Chi phí khác,Chi phí khác,9.982.709.336,2.866.618.467,9982709336.0,2866618467.0
,,,89.174.461.342,49.868.411.774,89174461342.0,49868411774.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,,
Chi phí nhân viên,Chi phí quản lý doanh nghiệp > Chi phí nhân viên,Chi phí nhân viên,43.565.418.274,40.332.803.980,43565418274.0,40332803980.0
Chi phí dịch vụ mua ngoài,Chi phí quản lý doanh nghiệp > Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,26.634.798.822,33.052.245.824,26634798822.0,33052245824.0
Chi phí đi thuê,Chi phí quản lý doanh nghiệp > Chi phí đi thuê,Chi phí đi thuê,18.259.456.544,-,18259456544.0,
Phân bổ lợi thế thương mại(Thuyết minh số 18),Chi phí quản lý doanh nghiệp > Phân bổ lợi thế thương mại(Thuyết minh số 18),Phân bổ lợi thế thương mại(Thuyết minh số 18),12.316.544.780,-,12316544780.0,
Dự phòng phải thu khó đòi,Chi phí quản lý doanh nghiệp > Dự phòng phải thu khó đòi,Dự phòng phải thu khó đòi,12.050.150.699,292.617.728.811,12050150699.0,292617728811.0
Chi phí khấu hao và hao mòn,Chi phí quản lý doanh nghiệp > Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,3.131.917.533,3.450.423.049,3131917533.0,3450423049.0
"Công cụ, dụng cụ","Chi phí quản lý doanh nghiệp > Công cụ, dụng cụ","Công cụ, dụng cụ",1.811.557.262,4.832.330.998,1811557262.0,4832330998.0
Chi phí khác,Chi phí quản lý doanh nghiệp > Chi phí khác,Chi phí khác,20.095.667.146,17.500.757.813,20095667146.0,17500757813.0
,,,137.865.511.060,391.786.290.475,137865511060.0,391786290475.0
TỔNG CỘNG,Chi phí quản lý doanh nghiệp > TỔNG CỘNG,TỔNG CỘNG,227.039.972.402,441.654.702.249,227039972402.0,441654702249.0
