row_label_raw,row_label_full,col_0,VND,numeric__VND
,,,Số tiền,
Số đầu năm,Số đầu năm,Số đầu năm,(84.588.425.197),-84588425197.0
Gộp vốn,Gộp vốn,Gộp vốn,5.525.000.000,5525000000.0
Lỗ thuần trong năm,Lỗ thuần trong năm,Lỗ thuần trong năm,(105.556.818.928),-105556818928.0
Số cuối năm,Số cuối năm,Số cuối năm,(184.620.244.125),-184620244125.0
