row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Giá gốc,Dự phòng,Giá gốc,Dự phòng,,,,
Nguyên vật liệu,Nguyên vật liệu,Nguyên vật liệu,626.851.640.105,(410.174.615.424),838.975.084.819,(107.251.789.678),626851640105.0,-410174615424.0,838975084819.0,-107251789678.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",26.804.133.706,(534.077.558),1.787.749.008,(28.813.504),26804133706.0,-534077558.0,1787749008.0,-28813504.0
Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,410.525.431.921,(193.360.767.580),423.179.943.327,(162.748.967.058),410525431921.0,-193360767580.0,423179943327.0,-162748967058.0
Chi phí dở dang hàng sản xuất,Chi phí dở dang hàng sản xuất,Chi phí dở dang hàng sản xuất,267.345.157.474,(174.551.895.111),246.968.059.457,(148.344.289.377),267345157474.0,-174551895111.0,246968059457.0,-148344289377.0
Chi phí dở dang công trình lặp đặt,Chi phí dở dang công trình lặp đặt,Chi phí dở dang công trình lặp đặt,30.747.696.444,(12.141.439.883),72.090.338.076,(7.857.899.920),30747696444.0,-12141439883.0,72090338076.0,-7857899920.0
Chi phí trồng rừng,Chi phí trồng rừng,Chi phí trồng rừng,112.432.578.003,(6.667.432.586),104.121.545.794,(6.546.777.761),112432578003.0,-6667432586.0,104121545794.0,-6546777761.0
Thành phẩm,Thành phẩm,Thành phẩm,199.600.153.269,(83.742.812.003),116.356.886.230,(58.505.621.093),199600153269.0,-83742812003.0,116356886230.0,-58505621093.0
Hàng hóa,Hàng hóa,Hàng hóa,10.410.143.106,(5.642.418.210),16.353.490.004,(13.231.205.906),10410143106.0,-5642418210.0,16353490004.0,-13231205906.0
Hàng gửi đi bán,Hàng gửi đi bán,Hàng gửi đi bán,2.753.248.567,-,973.899.535,-,2753248567.0,,973899535.0,
TỔNG CÔNG,TỔNG CÔNG,TỔNG CÔNG,1.276.944.750.674,(693.454.690.775),1.397.627.052.923,(341.766.397.239),1276944750674.0,-693454690775.0,1397627052923.0,-341766397239.0
