row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
"Công cụ, dụng cụ","Ngắn hạn > Công cụ, dụng cụ","Công cụ, dụng cụ",11.268.051.884,2.443.912.685,11268051884.0,2443912685.0
Chi phí bảo hiểm,Ngắn hạn > Chi phí bảo hiểm,Chi phí bảo hiểm,3.764.485.338,2.812.946.108,3764485338.0,2812946108.0
Khác,Ngắn hạn > Khác,Khác,713.499.370,180.060.685,713499370.0,180060685.0
,,,15.746.036.592,5.436.919.478,15746036592.0,5436919478.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
"Công cụ, dụng cụ","Dài hạn > Công cụ, dụng cụ","Công cụ, dụng cụ",6.357.635.733,3.848.582.557,6357635733.0,3848582557.0
Chi phí thuê đất (*),Dài hạn > Chi phí thuê đất (*),Chi phí thuê đất (*),1.864.456.800,1.917.726.994,1864456800.0,1917726994.0
Khác,Dài hạn > Khác,Khác,3.395.285.772,2.533.721.975,3395285772.0,2533721975.0
,,,11.617.378.305,8.300.031.526,11617378305.0,8300031526.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,27.363.414.897,13.736.951.004,27363414897.0,13736951004.0
