row_label_raw,row_label_full,col_0,31/12/2017,01/01/2017,numeric__31/12/2017,numeric__01/01/2017
Công ty TNHH Minh Đức,Công ty TNHH Minh Đức,Công ty TNHH Minh Đức,5.935.713.480,1.423.198.920,5935713480.0,1423198920.0
Công ty TNHH Đầu tư và PP Thuận Phát - Đồng Đa,Công ty TNHH Đầu tư và PP Thuận Phát - Đồng Đa,Công ty TNHH Đầu tư và PP Thuận Phát - Đồng Đa,67.352.894,1.413.585.779,67352894.0,1413585779.0
Công ty CP XD & TM 127,Công ty CP XD & TM 127,Công ty CP XD & TM 127,50.503.991,1.054.426.174,50503991.0,1054426174.0
DNTN TM Minh Chiều,DNTN TM Minh Chiều,DNTN TM Minh Chiều,10.480.397,1.089.939.766,10480397.0,1089939766.0
Công ty TNHH MTV Hữu Thủy,Công ty TNHH MTV Hữu Thủy,Công ty TNHH MTV Hữu Thủy,858.386.000,2.056.987.658,858386000.0,2056987658.0
Công ty TNHH TM & DV Hung Oanh,Công ty TNHH TM & DV Hung Oanh,Công ty TNHH TM & DV Hung Oanh,666.524.092,1.605.569.965,666524092.0,1605569965.0
Công ty TNHH Thương mại Xuất nhập khẩu Việt Trung,Công ty TNHH Thương mại Xuất nhập khẩu Việt Trung,Công ty TNHH Thương mại Xuất nhập khẩu Việt Trung,91.564.098,4.310.401.154,91564098.0,4310401154.0
Công ty TNHH Thương mại Sơn Hà,Công ty TNHH Thương mại Sơn Hà,Công ty TNHH Thương mại Sơn Hà,12.013.234,14.075.888,12013234.0,14075888.0
Các đối tượng khác,Các đối tượng khác,Các đối tượng khác,30.125.146.437,31.362.447.497,30125146437.0,31362447497.0
Cộng,Cộng,Cộng,37.817.684.623,44.330.632.801,37817684623.0,44330632801.0
