row_label_raw,row_label_full,col_0,Vốn góp của chủ sở hữu,Thặng dư vốn cổ phần,Cổ phiếu quỹ,Quỹ đầu tư phát triển,LNST chưa phân phối,numeric__Vốn góp của chủ sở hữu,numeric__Thặng dư vốn cổ phần,numeric__Cổ phiếu quỹ,numeric__Quỹ đầu tư phát triển,numeric__LNST chưa phân phối
Số dư tại 01/01/2016,Số dư tại 01/01/2016,Số dư tại 01/01/2016,1.410.152.520.000,227.419.225.906,(834.457.318.216),322.472.302.694,1.482.127.965.780,1410152520000.0,227419225906.0,-834457318216.0,322472302694.0,1482127965780.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,465.341.210.000,60.960.856.550,-,61.500.000.000,1.409.876.421.116,465341210000.0,60960856550.0,,61500000000.0,1409876421116.0
Giảm trong năm,Giảm trong năm,Giảm trong năm,,30.000.000,-,-,694.147.292.947,,30000000.0,,,694147292947.0
Số dư tại 31/12/2016,Số dư tại 31/12/2016,Số dư tại 31/12/2016,1.875.493.730.000,288.350.082.456,(834.457.318.216),383.972.302.694,2.197.857.093.949,1875493730000.0,288350082456.0,-834457318216.0,383972302694.0,2197857093949.0
Số dư tại 01/01/2017,Số dư tại 01/01/2017,Số dư tại 01/01/2017,1.875.493.730.000,288.350.082.456,(834.457.318.216),383.972.302.694,2.197.857.093.949,1875493730000.0,288350082456.0,-834457318216.0,383972302694.0,2197857093949.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,562.636.810.000,,,70.494.000.000,1.026.798.712.722,562636810000.0,,,70494000000.0,1026798712722.0
Giảm trong năm,Giảm trong năm,Giảm trong năm,,15.000.000,-,-,1.089.302.340.000,,15000000.0,,,1089302340000.0
Số dư tại 31/12/2017,Số dư tại 31/12/2017,Số dư tại 31/12/2017,2.438.130.540.000,288.335.082.456,(834.457.318.216),454.466.302.694,2.135.353.466.671,2438130540000.0,288335082456.0,-834457318216.0,454466302694.0,2135353466671.0
