row_label_raw,row_label_full,col_0,Nguyên tệ,Nguyên tệ_1,31/12/2017 VND,Nguyên tệ_2,Nguyên tệ_3,01/01/2017 VND,numeric__Nguyên tệ,numeric__Nguyên tệ_1,numeric__31/12/2017 VND,numeric__Nguyên tệ_2,numeric__Nguyên tệ_3,numeric__01/01/2017 VND
Tiền gối ngân hàng,Tiền gối ngân hàng,Tiền gối ngân hàng,,,596.892.112,,,649.835.224,,,596892112.0,,,649835224.0
+ USD,+ USD,+ USD,"26.277,97",#,595.604.686,"28.535,00",#,648.386.319,26277.97,,595604686.0,28535.0,,648386319.0
+ EUR,+ EUR,+ EUR,"47,51",#,1.287.426,"60,71",#,1.448.905,47.51,,1287426.0,60.71,,1448905.0
Cộng,Cộng,Cộng,,,596.892.112,,,649.835.224,,,596892112.0,,,649835224.0
