row_label_raw,row_label_full,col_0,Năm 2017,Năm 2016,numeric__Năm 2017,numeric__Năm 2016
Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,1.138.337.638.578,1.542.772.756.476,1138337638578.0,1542772756476.0
Điều chỉnh các khoản thu nhập chịu thuế,Điều chỉnh các khoản thu nhập chịu thuế,Điều chỉnh các khoản thu nhập chịu thuế,608.776.731,3.827.541.627,608776731.0,3827541627.0
- Điều chỉnh tăng,- Điều chỉnh tăng,- Điều chỉnh tăng,3.090.481.581,5.301.231.668,3090481581.0,5301231668.0
+ Điều chỉnh tăng doanh thu Biscafun,+ Điều chỉnh tăng doanh thu Biscafun,+ Điều chỉnh tăng doanh thu Biscafun,-,1.892.416.968,,1892416968.0
"+ Lỗ CLTG đánh giá số dư tiền, nợ phải thu","+ Lỗ CLTG đánh giá số dư tiền, nợ phải thu","+ Lỗ CLTG đánh giá số dư tiền, nợ phải thu",1.371.865,12.383.161,1371865.0,12383161.0
+ Chi phí khác,+ Chi phí khác,+ Chi phí khác,3.089.109.716,3.396.431.539,3089109716.0,3396431539.0
- Điều chỉnh giảm,- Điều chỉnh giảm,- Điều chỉnh giảm,3.194.427.979,1.485.593.765,3194427979.0,1485593765.0
+ Điều chỉnh tăng giá vốn Biscafun,+ Điều chỉnh tăng giá vốn Biscafun,+ Điều chỉnh tăng giá vốn Biscafun,-,1.237.660.531,,1237660531.0
"+ Lãi CLTG đánh giá số dư tiền, nợ phải thu","+ Lãi CLTG đánh giá số dư tiền, nợ phải thu","+ Lãi CLTG đánh giá số dư tiền, nợ phải thu",3.120.000,2.868.000,3120000.0,2868000.0
+ Các khoản khác,+ Các khoản khác,+ Các khoản khác,3.191.307.979,245.065.234,3191307979.0,245065234.0
- Điều chỉnh lãi/lỗ chưa thực hiện,- Điều chỉnh lãi/lỗ chưa thực hiện,- Điều chỉnh lãi/lỗ chưa thực hiện,712.723.129,11.903.724,712723129.0,11903724.0
+ Tăng từ lợi nhuận chưa thực hiện năm nay,+ Tăng từ lợi nhuận chưa thực hiện năm nay,+ Tăng từ lợi nhuận chưa thực hiện năm nay,730.525.046,17.801.917,730525046.0,17801917.0
+ Giảm từ lợi nhuận năm trước thực hiện năm nay,+ Giảm từ lợi nhuận năm trước thực hiện năm nay,+ Giảm từ lợi nhuận năm trước thực hiện năm nay,(17.801.917),(5.898.193),-17801917.0,-5898193.0
Tổng thu nhập chịu thuế,Tổng thu nhập chịu thuế,Tổng thu nhập chịu thuế,1.138.946.415.309,1.546.600.298.103,1138946415309.0,1546600298103.0
Thu nhập được miễn thuế,Thu nhập được miễn thuế,Thu nhập được miễn thuế,29.793.118.422,251.223.453.075,29793118422.0,251223453075.0
Chuyển lỗ,Chuyển lỗ,Chuyển lỗ,266.784.520,-,266784520.0,
Thu nhập tính thuế,Thu nhập tính thuế,Thu nhập tính thuế,1.108.886.512.367,1.295.376.845.028,1108886512367.0,1295376845028.0
- Thu nhập từ hoạt động SXKD chính,- Thu nhập từ hoạt động SXKD chính,- Thu nhập từ hoạt động SXKD chính,1.108.729.060.367,1.295.272.502.497,1108729060367.0,1295272502497.0
- Thu nhập khác,- Thu nhập khác,- Thu nhập khác,157.452.000,104.342.531,157452000.0,104342531.0
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,111.305.010.578,132.970.818.412,111305010578.0,132970818412.0
- Từ hoạt động SXKD chính,- Từ hoạt động SXKD chính,- Từ hoạt động SXKD chính,111.273.520.178,132.949.949.905,111273520178.0,132949949905.0
- Thu nhập khác,- Thu nhập khác,- Thu nhập khác,31.490.400,20.868.507,31490400.0,20868507.0
Chi phí thuế thu nhập doanh nghiệp hiện hành,Chi phí thuế thu nhập doanh nghiệp hiện hành,Chi phí thuế thu nhập doanh nghiệp hiện hành,111.583.257.016,132.996.929.570,111583257016.0,132996929570.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
- Chi phí thuế TNDN hiện hành phát sinh kỳ này,Trong đó: > - Chi phí thuế TNDN hiện hành phát sinh kỳ này,- Chi phí thuế TNDN hiện hành phát sinh kỳ này,111.305.010.578,132.970.818.412,111305010578.0,132970818412.0
- Điều chỉnh chi phí thuê thu nhập doanh nghiệp hiện hành kỳ trước vào chi phí thuế TNDN hiện hành kỳ này,Trong đó: > - Điều chỉnh chi phí thuê thu nhập doanh nghiệp hiện hành kỳ trước vào chi phí thuế TNDN hiện hành kỳ này,- Điều chỉnh chi phí thuê thu nhập doanh nghiệp hiện hành kỳ trước vào chi phí thuế TNDN hiện hành kỳ này,278.246.438,26.111.158,278246438.0,26111158.0
