row_label_raw,row_label_full,Tiền thu từ phát hành cổ phiếu,31,213.452.750.000,52.408.270.000,numeric__31,numeric__213.452.750.000,numeric__52.408.270.000
Tiền thu từ các khoản vay ngân hàng,Tiền thu từ các khoản vay ngân hàng,Tiền thu từ các khoản vay ngân hàng,33,11.730.891.113.249,8.232.245.677.011,33.0,11730891113249.0,8232245677011.0
Tiền trả nợ gốc vay cho ngân hàng,Tiền trả nợ gốc vay cho ngân hàng,Tiền trả nợ gốc vay cho ngân hàng,34,(10.060.797.111.678),(7.777.671.704.948),34.0,-10060797111678.0,-7777671704948.0
Tiền chi trả cổ tức,Tiền chi trả cổ tức,Tiền chi trả cổ tức,36,(2.745.473.534.300),(2.361.806.673.200),36.0,-2745473534300.0,-2361806673200.0
Lưu chuyển tiền thuần từ các hoạt động tài chính,Lưu chuyển tiền thuần từ các hoạt động tài chính,Lưu chuyển tiền thuần từ các hoạt động tài chính,40,(861.926.782.729),(1.854.824.431.137),40.0,-861926782729.0,-1854824431137.0
Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),50,587.236.753.369,144.972.962.670,50.0,587236753369.0,144972962670.0
Tiền và các khoản tương đương tiền đầu năm,Tiền và các khoản tương đương tiền đầu năm,Tiền và các khoản tương đương tiền đầu năm,60,822.064.867.520,677.000.209.110,60.0,822064867520.0,677000209110.0
Ảnh hưởng của thay đổi tỷ giá hối đoái đối với tiền và các khoản tương đương tiền,Ảnh hưởng của thay đổi tỷ giá hối đoái đối với tiền và các khoản tương đương tiền,Ảnh hưởng của thay đổi tỷ giá hối đoái đối với tiền và các khoản tương đương tiền,61,65.512.073,91.695.740,61.0,65512073.0,91695740.0
Tiền và các khoản tương đương tiền cuối năm\( (70 = 50 + 60 + 61) \) (Thuyết minh 4),Tiền và các khoản tương đương tiền cuối năm\( (70 = 50 + 60 + 61) \) (Thuyết minh 4),Tiền và các khoản tương đương tiền cuối năm\( (70 = 50 + 60 + 61) \) (Thuyết minh 4),70,1.409.367.132.962,822.064.867.520,70.0,1409367132962.0,822064867520.0
