row_label_raw,row_label_full,col_0,Số đầu năm,Tăng,Giảm,VND Số cuối năm,numeric__Số đầu năm,numeric__Tăng,numeric__Giảm,numeric__VND Số cuối năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,-,464.000.000.000,-,464.000.000.000,,464000000000.0,,464000000000.0
Vay ngân hàng(Thuyết minh số 10.1),Vay ngân hàng(Thuyết minh số 10.1),Vay ngân hàng(Thuyết minh số 10.1),-,464.000.000.000,-,464.000.000.000,,464000000000.0,,464000000000.0
Dài hạn,Dài hạn,Dài hạn,1.117.596.666.661,4.539.999.996,-,1.122.136.666.657,1117596666661.0,4539999996.0,,1122136666657.0
Trái phiếu thường trong nước(Thuyết minh số 10.2),Trái phiếu thường trong nước(Thuyết minh số 10.2),Trái phiếu thường trong nước(Thuyết minh số 10.2),1.117.596.666.661,4.539.999.996,-,1.122.136.666.657,1117596666661.0,4539999996.0,,1122136666657.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.117.596.666.661,468.539.999.996,-,1.586.136.666.657,1117596666661.0,468539999996.0,,1586136666657.0
