row_label_raw,row_label_full,col_0,col_1,2021VND,2020VND,numeric__col_1,numeric__2021VND,numeric__2020VND
v),v),v),Phải trả người bán ngắn hạn(Thuyết minh 13),,,,,
v),v) > v),v),Công ty TNHH MTV Giám định PNJCông ty TNHH MTV Thời trang CAOCông ty TNHH MTV Chế tác và Kinh doanhTrang sức PNJ,8.986.047.520-,-21.538.833.386,,,-21538833386.0
v),v) > v),v),Công ty TNHH MTV Giám định PNJCông ty TNHH MTV Thời trang CAOCông ty TNHH MTV Chế tác và Kinh doanhTrang sức PNJ,-,5.680.214.924,,,5680214924.0
v),v) > v),v),Công ty TNHH MTV Giám định PNJCông ty TNHH MTV Thời trang CAOCông ty TNHH MTV Chế tác và Kinh doanhTrang sức PNJ,8.986.047.520,27.219.048.310,,8986047520.0,27219048310.0
vi),vi),vi),Phải trả ngắn hạn khác (Thuyết minh 18),,,,,
vi),vi) > vi),vi),Công ty TNHH MTV Thời trang CAOCông ty TNHH MTV Giám định PNJThành viên Hội đồng Quản trị vàBan Điều hành,2.325.089.493100.000.000,-545.841.096,,2.3250894931e+18,-545841096.0
vi),vi) > vi),vi),Công ty TNHH MTV Thời trang CAOCông ty TNHH MTV Giám định PNJThành viên Hội đồng Quản trị vàBan Điều hành,10.084.181.002,21.039.066.145,,10084181002.0,21039066145.0
vi),vi) > vi),vi),Công ty TNHH MTV Thời trang CAOCông ty TNHH MTV Giám định PNJThành viên Hội đồng Quản trị vàBan Điều hành,12.509.270.495,21.584.907.241,,12509270495.0,21584907241.0
vii),vii),vii),Vay ngắn hạn (Thuyết minh 19),,,,,
vii),vii) > vii),vii),Công ty TNHH MTV Giám định PNJ,8.000.000.000,23.000.000.000,,8000000000.0,23000000000.0
