row_label_raw,row_label_full,col_0,Số cổ phiếu,Cổ phiếu phổ thông VND,numeric__Số cổ phiếu,numeric__Cổ phiếu phổ thông VND
Tại ngày 1 tháng 1 năm 2020,Tại ngày 1 tháng 1 năm 2020,Tại ngày 1 tháng 1 năm 2020,225.188.176,2.251.881.760.000,225188176.0,2251881760000.0
Cổ phiếu mới phát hành,Cổ phiếu mới phát hành,Cổ phiếu mới phát hành,2.318.777,23.187.770.000,2318777.0,23187770000.0
Cổ phiếu quỹ,Cổ phiếu quỹ,Cổ phiếu quỹ,(64.150),(641.500.000),-64150.0,-641500000.0
Tại ngày 31 tháng 12 năm 2020,Tại ngày 31 tháng 12 năm 2020,Tại ngày 31 tháng 12 năm 2020,227.442.803,2.274.428.030.000,227442803.0,2274428030000.0
Cổ phiếu quỹ (*),Cổ phiếu quỹ (*),Cổ phiếu quỹ (*),(76.240),(762.400.000),-76240.0,-762400000.0
Tại ngày 31 tháng 12 năm 2021,Tại ngày 31 tháng 12 năm 2021,Tại ngày 31 tháng 12 năm 2021,227.366.563,2.273.665.630.000,227366563.0,2273665630000.0
