row_label_raw,row_label_full,col_0,Tại ngày1.1.2021VND,Số phải nộptrong nămVND,Số đã thực nộptrong nămVND,Tại ngày31.12.2021VND,numeric__Tại ngày1.1.2021VND,numeric__Số phải nộptrong nămVND,numeric__Số đã thực nộptrong nămVND,numeric__Tại ngày31.12.2021VND
VAT,VAT,VAT,44.703.754.789,394.082.796.704,(379.355.871.360),59.430.680.133,44703754789.0,394082796704.0,-379355871360.0,59430680133.0
Thuế TNDN,Thuế TNDN,Thuế TNDN,148.986.903.511,257.943.507.515,(222.338.449.315),184.591.961.711,148986903511.0,257943507515.0,-222338449315.0,184591961711.0
PIT,PIT,PIT,7.061.308.945,77.951.831.165,(73.119.783.269),11.893.356.841,7061308945.0,77951831165.0,-73119783269.0,11893356841.0
Khác,Khác,Khác,4.569.630.533,1.452.889.645,(886.167.202),5.136.352.976,4569630533.0,1452889645.0,-886167202.0,5136352976.0
,,,205.321.597.778,731.431.026.029,(675.700.271.146),261.052.351.661,205321597778.0,731431026029.0,-675700271146.0,261052351661.0
