row_label_raw,row_label_full,Bên liên quan,Tính chất giao dịch,Phát sinh trong năm > Năm 2025,Phát sinh trong năm > Năm 2024,numeric__Tính chất giao dịch,numeric__Phát sinh trong năm > Năm 2025,numeric__Phát sinh trong năm > Năm 2024
1. Công ty Cổ phần Đầu tư và Phát triển Bất động sản Open Land,1. Công ty Cổ phần Đầu tư và Phát triển Bất động sản Open Land,1. Công ty Cổ phần Đầu tư và Phát triển Bất động sản Open Land,Lãi cho vay,515.568.712,2.273.471.670,,515568712.0,2273471670.0
2. Công ty Cổ phần Đầu tư và Phát triển Bất động sản Open Land,2. Công ty Cổ phần Đầu tư và Phát triển Bất động sản Open Land,2. Công ty Cổ phần Đầu tư và Phát triển Bất động sản Open Land,Chi phí lãi vay,34.824.552.335,7.051.379.197,,34824552335.0,7051379197.0
3. Công ty Cổ phần Thương Mại Đầu Tư BDS Phú Trí,3. Công ty Cổ phần Thương Mại Đầu Tư BDS Phú Trí,3. Công ty Cổ phần Thương Mại Đầu Tư BDS Phú Trí,Chi phí lãi vay,-,55.952.875,,,55952875.0
4. Công ty Cổ phần NovaGroup,4. Công ty Cổ phần NovaGroup,4. Công ty Cổ phần NovaGroup,Nhận hỗ trợ tài chính,43.195.030.897,487.835.660.685,,43195030897.0,487835660685.0
5. Công ty Cổ phần Diamond Properties,5. Công ty Cổ phần Diamond Properties,5. Công ty Cổ phần Diamond Properties,Nhận hỗ trợ tài chính,-,192.296.828.788,,,192296828788.0
6. Chủ tịch HĐQT và người liên quan,6. Chủ tịch HĐQT và người liên quan,6. Chủ tịch HĐQT và người liên quan,Hoạt động khác,435.671.167.586,-,,435671167586.0,
