row_label_raw,row_label_full,STT,Tên,Địa điểm,Hoạt động chính,31/12/2025,31/12/2025_1,01/01/2023,01/01/2023_1,numeric__Tên,numeric__Địa điểm,numeric__Hoạt động chính,numeric__31/12/2025,numeric__31/12/2025_1,numeric__01/01/2023,numeric__01/01/2023_1
STT,STT,STT,Tên,Địa điểm,Hoạt động chính,Tỷ lệ sở hữu (%),Tỷ lệ quyền biểu quyết (%),Tỷ lệ sở hữu (%),Tỷ lệ quyền biểu quyết (%),,,,,,,
70,STT > 70,70,Công ty Cổ phần Đầu tư Ngọc Linh Hoa,"Phường Xuân Hòa, Thánh phố Hồ Chí Minh",Kinh doanh bất động sản,"99,82","99,83","99,82","99,83",,,,99.82,99.83,99.82,99.83
71,STT > 71,71,Công ty TNHH Đầu tư Bất động sản Long Hưng Phát,"Phường(Long Hưng, Tịnh Đồng Nai",Kinh doanh bất động sản,"79,96","100,00","79,98","100,00",,,,79.96,100.0,79.98,100.0
72,STT > 72,72,Công ty TNHH Tư vấn Long Hưng Phát,"Phường Sài Gòn, Thánh phố Hồ Chí Minh",Hoạt động tư vấn quản lý,"79,96","80,00","79,98","80,00",,,,79.96,80.0,79.98,80.0
73,STT > 73,73,Công ty Cổ phần Dịch vụ Dầu tư Lucky House,"Phường Sài Gòn, Thánh phố Hồ Chí Minh",Kinh doanh bất động sản,"100,00","100,00","100,00","100,00",,,,100.0,100.0,100.0,100.0
74,STT > 74,74,Công ty Cổ phần Đầu tư Liberty,"Phường Sài Gòn, Thánh phố Hồ Chí Minh","Tư vấn, môi giới, dấu giábắt động sản, quyền sử dụng đất","99,98","99,98","99,98","99,98",,,,99.98,99.98,99.98,99.98
75,STT > 75,75,Công ty Cổ phần Nova Holiday (i),"Phường Sài Gòn, Thánh phố Hồ Chí Minh",Dịch vụ lưu trú ngắn ngày,"99,98","99,98","99,98","99,98",,,,99.98,99.98,99.98,99.98
76,STT > 76,76,Công ty Cổ phần Phát Triển Đất Việt,"Phường Cầu Ông Lãnh, Thành phố Hồ Chí Minh",Kinh doanh bất động sản,"99,67","99,69","99,67","99,69",,,,99.67,99.69,99.67,99.69
77,STT > 77,77,Công ty Cổ phần Global Membership (tên gọi trước đây là Công ty Cổ phần Big Ben Holiday),"Phường Sài Gòn, Thánh phố Hồ Chí Minh",Dịch vụ lưu trú ngắn ngày,"100,00","100,00","100,00","100,00",,,,100.0,100.0,100.0,100.0
78,STT > 78,78,Công ty TNHH Đầu tư và Phát triển bất động sản Green Land,"Phường Sài Gòn, Thánh phố Hồ Chí Minh",Kinh doanh bất động sản,"50,98","100,00","69,97","100,00",,,,50.98,100.0,69.97,100.0
79,STT > 79,79,Công ty TNHH Đầu tư Trúc Quỳnh,"Phường Phú Nhuận, Thánh phố Hồ Chí Minh",Kinh doanh bất động sản,"99,99","100,00","99,99","100,00",,,,99.99,100.0,99.99,100.0
80,STT > 80,80,Công ty TNHH Đầu tư Bất động sản Cao Nguyên Xanh,"Phường Sài Gòn, Thánh phố Hồ Chí Minh",Kinh doanh bất động sản,-,-,"100,00","100,00",,,,,,100.0,100.0
81,STT > 81,81,Công ty TNHH Đầu tư Phát triển Bất động sản An Phú Đông,"Phường Sài Gòn, Thánh phố Hồ Chí Minh",Kinh doanh bất động sản,-,-,"99,99","99,99",,,,,,99.99,99.99
82,STT > 82,82,Công ty TNHH Nova Property Management,"Phường Sài Gòn, Thánh phố Hồ Chí Minh",Kinh doanh bất động sản,-,-,"99,99","99,99",,,,,,99.99,99.99
83,STT > 83,83,Công ty TNHH Đầu tư Bất động sản Tân Kim Yến,"Phường Tân Hưng, Thánh phố Hồ Chí Minh",Kinh doanh bất động sản,-,-,"99,99","99,99",,,,,,99.99,99.99
84,STT > 84,84,Công ty TNHH Bất động sản Gia Phú,"Phường Xuân Hòa, Thánh phố Hồ Chí Minh",Kinh doanh bất động sản,-,-,"99,98","99,99",,,,,,99.98,99.99
85,STT > 85,85,Công ty TNHII Bất động sản Phúc Hoa (ii),"Phường Hòa Hưng, Thánh phố Hồ Chí Minh",Kinh doanh bất động sản,-,-,"69,97","99,99",,,,,,69.97,99.99
