row_label_raw,row_label_full,col_0,31/12/2025 > Giá trị,31/12/2025 > Số có khả năng trả nợ,01/01/2025 > Giá trị,01/01/2025 > Số có khả năng trả nợ,numeric__31/12/2025 > Giá trị,numeric__31/12/2025 > Số có khả năng trả nợ,numeric__01/01/2025 > Giá trị,numeric__01/01/2025 > Số có khả năng trả nợ
Công ty Cổ phần Green Mark Construction,Công ty Cổ phần Green Mark Construction,Công ty Cổ phần Green Mark Construction,882.399.878.576,882.399.878.576,1.097.485.616.733,1.097.485.616.733,882399878576.0,882399878576.0,1097485616733.0,1097485616733.0
Công ty TNHH Henry Enterprise Group,Công ty TNHH Henry Enterprise Group,Công ty TNHH Henry Enterprise Group,619.680.395.588,619.680.395.588,619.680.395.588,619.680.395.588,619680395588.0,619680395588.0,619680395588.0,619680395588.0
Khác,Khác,Khác,6.564.221.083.723,6.564.221.083.723,6.747.804.715.130,6.747.804.715.130,6564221083723.0,6564221083723.0,6747804715130.0,6747804715130.0
Bên liên quan (thuyết minh IX.2b.2),Bên liên quan (thuyết minh IX.2b.2),Bên liên quan (thuyết minh IX.2b.2),1.485.887.095,1.485.887.095,2.364.186.295,2.364.186.295,1485887095.0,1485887095.0,2364186295.0,2364186295.0
Cộng,Cộng,Cộng,8.067.787.244.982,8.067.787.244.982,8.467.334.913.746,8.467.334.913.746,8067787244982.0,8067787244982.0,8467334913746.0,8467334913746.0
