row_label_raw,row_label_full,col_0,31/12/2025,01/01/2025,numeric__31/12/2025,numeric__01/01/2025
a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,15.684.482.461.710,21.051.435.219.243,15684482461710.0,21051435219243.0
Hợp tác đầu tư phát triển dự án (1),Hợp tác đầu tư phát triển dự án (1),Hợp tác đầu tư phát triển dự án (1),7.876.055.419.918,11.053.412.177.859,7876055419918.0,11053412177859.0
Phải trả từ việc bán cổ phiếu giải chấp của các bên đảm bảo,Phải trả từ việc bán cổ phiếu giải chấp của các bên đảm bảo,Phải trả từ việc bán cổ phiếu giải chấp của các bên đảm bảo,151.793.127.983,2.685.672.297.964,151793127983.0,2685672297964.0
Nhận ký quỹ (2),Nhận ký quỹ (2),Nhận ký quỹ (2),2.166.577.190.786,2.234.979.103.519,2166577190786.0,2234979103519.0
"Phải trả cho các hoạt động chuyển nhượng công ty con, công ty liên kết","Phải trả cho các hoạt động chuyển nhượng công ty con, công ty liên kết","Phải trả cho các hoạt động chuyển nhượng công ty con, công ty liên kết",1.755.783.324.858,1.831.017.354.585,1755783324858.0,1831017354585.0
Đặt cọc mua bất động sản,Đặt cọc mua bất động sản,Đặt cọc mua bất động sản,424.090.224.489,438.027.121.077,424090224489.0,438027121077.0
Quỹ bào trì (3),Quỹ bào trì (3),Quỹ bào trì (3),40.776.491.297,24.076.262.774,40776491297.0,24076262774.0
"Bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp","Bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp","Bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp",1.971.218.799,2.094.743.838,1971218799.0,2094743838.0
"Các khoản phải trả, phải nộp khác","Các khoản phải trả, phải nộp khác","Các khoản phải trả, phải nộp khác",3.267.435.463.580,2.782.156.157.627,3267435463580.0,2782156157627.0
b. Dài hạn,b. Dài hạn,b. Dài hạn,42.367.729.156.137,42.056.028.074.923,42367729156137.0,42056028074923.0
Hợp tác đầu tư phát triển dự án (1),Hợp tác đầu tư phát triển dự án (1),Hợp tác đầu tư phát triển dự án (1),40.923.304.288.457,40.395.553.399.170,40923304288457.0,40395553399170.0
Nhận ký quỹ (2),Nhận ký quỹ (2),Nhận ký quỹ (2),952.839.623.625,952.683.000.000,952839623625.0,952683000000.0
Phải trả do khoản đổi bất động sản,Phải trả do khoản đổi bất động sản,Phải trả do khoản đổi bất động sản,411.488.514.469,645.783.774.856,411488514469.0,645783774856.0
"Các khoản phải trả, phải nộp khác","Các khoản phải trả, phải nộp khác","Các khoản phải trả, phải nộp khác",80.096.729.586,62.007.900.897,80096729586.0,62007900897.0
Cộng,Cộng,Cộng,58.052.211.617.847,63.107.463.294.166,58052211617847.0,63107463294166.0
