row_label_raw,row_label_full,Nợ phải thu ngắn hạn,Nợ phải thu dài hạn,Tổng cộng,numeric__Nợ phải thu dài hạn,numeric__Tổng cộng
74.124.997.704,74.124.997.704,74.124.997.704,16.502.000.000,90.626.997.704,16502000000.0,90626997704.0
4.945.338.711,4.945.338.711,4.945.338.711,-,4.945.338.711,,4945338711.0
(30.415.000),(30.415.000),(30.415.000),-,(30.415.000),,-30415000.0
(195.962.821),(195.962.821),(195.962.821),-,(195.962.821),,-195962821.0
78.843.958.594,78.843.958.594,78.843.958.594,16.502.000.000,95.345.958.594,16502000000.0,95345958594.0
