row_label_raw,row_label_full,STT,Tên,Địa điểm,Hoạt động chính,31/12/2025,31/12/2025_1,01/01/2025,01/01/2025_1,numeric__Tên,numeric__Địa điểm,numeric__Hoạt động chính,numeric__31/12/2025,numeric__31/12/2025_1,numeric__01/01/2025,numeric__01/01/2025_1
STT,STT,STT,Tên,Địa điểm,Hoạt động chính,Tỷ lệ sở hữu (%),Tỷ lệ quyền biểu quyết (%),Tỷ lệ sở hữu (%),Tỷ lệ quyền biểu quyết (%),,,,,,,
34,STT > 34,34,Công ty TNHH Tập đoàn Đầu tư KM,"Phường Sài Gòn, Thành phố Hồ Chí Minh",Tư vấn đầu tư,"99,85","99,90","99,85","99,90",,,,99.85,99.9,99.85,99.9
35,STT > 35,35,Công ty Cổ phần Đức Tấn,"Phường Tiền Thành, Tỉnh Lâm Đồng",Dịch vụ lưu trú ngắn ngày,"99,85","100,00","99,85","100,00",,,,99.85,100.0,99.85,100.0
36,STT > 36,36,Công ty TNHH Du lịch Bình An,"Phường Vũng Tàu, Thành phố Hồ Chí Minh",Dịch vụ lưu trú ngắn ngày,"99,97","99,99","99,97","99,99",,,,99.97,99.99,99.97,99.99
37,STT > 37,37,Công ty Cổ phần Hoàn Vũ,"Xã Bình Châu, Thành phố Hồ Chí Minh",Kinh doanh bất động sản,"99,87","99,89","99,87","99,89",,,,99.87,99.89,99.87,99.89
38,STT > 38,38,Công ty TNHH Thành phố Aqua (ii),"Phường Long Hưng, Tỉnh Đồng Nai",Kinh doanh bất động sản,"50,98","51,00","69,98","70,00",,,,50.98,51.0,69.98,70.0
39,STT > 39,39,Công ty TNHH The Forest City,"Xã Bình Châu, TP Hồ Chí Minh",Kinh doanh bất động sản,"99,88","99,90","99,88","99,90",,,,99.88,99.9,99.88,99.9
40,STT > 40,40,Công ty TNHH Phát triển Quốc tế Thế Kỳ 21,"Phường An Khánh, Thành phố Hồ Chí Minh",Kinh doanh bất động sản,"97,95","98,97","98,97","98,97",,,,97.95,98.97,98.97,98.97
41,STT > 41,41,Công ty Cổ phần Cao ốc Phương Đông,"Phường Thạnh Mỹ Tây, Thành phố Hồ Chí Minh",Kinh doanh bất động sản,"99,89","99,89","99,89","99,89",,,,99.89,99.89,99.89,99.89
42,STT > 42,42,Công ty Cổ phần Đầu tư Thư Minh Nguyễn,"Phường Phú Thủy, Tỉnh Lâm Đồng",Dịch vụ lưu trú ngắn ngày,"96,05","96,15","96,14","96,15",,,,96.05,96.15,96.14,96.15
43,STT > 43,43,Công ty TNHH Delta - Valley Bình Thuận,"Phường Tiến Thành, Tỉnh Lâm Đồng",Kinh doanh bất động sản,"99,85","100,00","99,85","100,00",,,,99.85,100.0,99.85,100.0
44,STT > 44,44,Công ty Cổ phần Bất động sản Nova Lexington,"Phường An Khánh, Thành phố Hồ Chí Minh",Kinh doanh bất động sản,"99,95","99,97","99,95","99,97",,,,99.95,99.97,99.95,99.97
45,STT > 45,45,Công ty TNHH Đầu tư và Phát triển Phước Long,"Phường Phú Nhuận, Thành phố Hồ Chí Minh",Kinh doanh bất động sản,"53,99","99,99","99,99","99,99",,,,53.99,99.99,99.99,99.99
46,STT > 46,46,Công ty Cổ phần Địa ốc Nhật Hoa,"Phường Sài Gòn, Thành phố Hồ Chí Minh",Kinh doanh bất động sản,"99,80","99,98","99,80","99,98",,,,99.8,99.98,99.8,99.98
47,STT > 47,47,Công ty TNHH Thương mai Đầu tư Địa Ốc 38,"Phường Phú Nhuận, Thành phố Hồ Chí Minh",Kinh doanh bất động sản,"99,90","99,99","99,99","99,99",,,,99.9,99.99,99.99,99.99
48,STT > 48,48,Công ty Cổ phần Thạnh Mỹ Lợi,"Phường Nhieu Lộc, Thành phố Hồ Chí Minh",Kinh doanh bất động sản,"44,19","70,00","51,48","70,00",,,,44.19,70.0,51.48,70.0
49,STT > 49,49,Công ty Cổ phần Bất động sản Thỉnh Vương,"Phường Bình Lợi Trung, Thành phố Hồ Chí Minh",Kinh doanh bất động sản,"99,87","99,98","99,98","99,98",,,,99.87,99.98,99.98,99.98
50,STT > 50,50,Công ty Cổ phần Đầu tư Tổng hợp Müi Né,"Phường Müi Né, Tỉnh Lâm Đồng",Xây dựng khu du lịch,"99,38","99,99","99,38","99,99",,,,99.38,99.99,99.38,99.99
51,STT > 51,51,Công ty Cổ phần Đầu tư và Bất động sản Ngọc Uyền,"Phường Phú Nhuận, Thành phố Hồ Chí Minh",Kinh doanh bất động sản,"99,99","100,00","99,99","100,00",,,,99.99,100.0,99.99,100.0
52,STT > 52,52,Công ty Cổ phần Đầu tư và Phát triển bất động sản Thuận Phát,"Phường Phú Nhuận, Thành phố Hồ Chí Minh",Kinh doanh bất động sản,"99,99","99,99","99,99","99,99",,,,99.99,99.99,99.99,99.99
53,STT > 53,53,Công ty TNHH Bất động sản Nova Riverside,"Phường Sài Gòn, Thành phố Hồ Chí Minh",Kinh doanh bất động sản,"53,98","99,98","99,97","99,98",,,,53.98,99.98,99.97,99.98
54,STT > 54,54,Công ty TNHH Mega Tie,"Phường Phú Nhuận, Thành phố Hồ Chí Minh",Kinh doanh bất động sản,"99,92","99,99","98,59","99,99",,,,99.92,99.99,98.59,99.99
55,STT > 55,55,Công ty TNHH Merufa-Nova,"Phường Phú Nhuận, Thành phố Hồ Chí Minh",Kinh doanh bất động sản,"53,94","99,90","99,89","99,90",,,,53.94,99.9,99.89,99.9
56,STT > 56,56,Công ty TNHH Đầu tư và Phát triển bất động sản 350,"Phường Phú Nhuận, Thành phố Hồ Chí Minh",Kinh doanh bất động sản,"54,03","99,99","67,14","99,99",,,,54.03,99.99,67.14,99.99
57,STT > 57,57,Công ty TNHH Đầu tư và Phát triển Bất động sản CQ89,"Phường Phú Nhuận, Thành phố Hồ Chí Minh",Kinh doanh bất động sản,"53,81","99,59","66,86","99,59",,,,53.81,99.59,66.86,99.59
58,STT > 58,58,Công ty Cổ phần Đầu tư Phát triển Địa ốc Van Phát,"Phường Phú Nhuận, Thành phố Hồ Chí Minh",Kinh doanh bất động sản,"99,98","99,98","99,98","99,98",,,,99.98,99.98,99.98,99.98
59,STT > 59,59,Công ty TNHH Đầu tư và Phát triển Bất động sản An Huy,"Phường Phú Nhuận, Thành phố Hồ Chí Minh",Kinh doanh bất động sản,"99,99","99,99","99,99","99,99",,,,99.99,99.99,99.99,99.99
60,STT > 60,60,Công ty TNHH Bất động sản Đăng Khánh,"Phường Phú Nhuận, Thành phố Hồ Chí Minh",Kinh doanh bất động sản,"99,39","99,41","99,39","99,41",,,,99.39,99.41,99.39,99.41
61,STT > 61,61,Công ty Cổ phần Bất động sản Đình Phát,"Phường Tân Hưng, Thành phố Hồ Chí Minh",Kinh doanh bất động sản,"54,03","99,96","67,13","99,96",,,,54.03,99.96,67.13,99.96
62,STT > 62,62,Công ty TNHH Đầu tư và Phát triển Bất động sản Cửu Long,"Phường Sài Gòn, Thành phố Hồ Chí Minh",Kinh doanh bất động sản,"80,99","81,00","99,99","100,00",,,,80.99,81.0,99.99,100.0
63,STT > 63,63,Công ty Cổ phần Đầu tư Bất động sản Trường Tây,"Phường Phú Nhuận, Thành phố Hồ Chí Minh",Kinh doanh bất động sản,"99,97","99,98","99,97","99,98",,,,99.97,99.98,99.97,99.98
64,STT > 64,64,Công ty TNHH Bất động sản Bảo Phúc,"Phường Tân Hưng, Thành phố Hồ Chí Minh",Kinh doanh bất động sản,"99,99","99,99","99,99","99,99",,,,99.99,99.99,99.99,99.99
65,STT > 65,65,Công ty Cổ phần Đầu tư Bất động sản Trường Thạnh,"Phường Phú Nhuận, Thành phố Hồ Chí Minh",Kinh doanh bất động sản,"99,99","100,00","99,99","100,00",,,,99.99,100.0,99.99,100.0
66,STT > 66,66,Công ty TNHH Bất động sản Thế Kỳ Hoàng Kim,"Phường Xóm Chiêu, Thành phố Hồ Chí Minh",Kinh doanh bất động sản,"98,97","100,00","100,00","100,00",,,,98.97,100.0,100.0,100.0
67,STT > 67,67,Công ty Cổ phần Nova Final Solution,"Phường Tân Hưng, Thành phố Hồ Chí Minh",Kinh doanh bất động sản,"99,98","99,98","99,98","99,98",,,,99.98,99.98,99.98,99.98
68,STT > 68,68,Công ty TNHH Bất động sản Đà Lạt Lake,"Phường Tân Hưng, Thành phố Hồ Chí Minh",Kinh doanh bất động sản,"99,98","100,00","99,98","100,00",,,,99.98,100.0,99.98,100.0
69,STT > 69,69,Công ty Cổ phần Kinh doanh Bất động sản Thái Bình,"Phường Sài Gòn, Thành phố Hồ Chí Minh",Kinh doanh bất động sản,"99,84","99,96","99,95","99,96",,,,99.84,99.96,99.95,99.96
