row_label_raw,row_label_full,Tên công ty đầu tư góp vốn khác,Hoạt động chính,Tỷ lệ sở hữu (%),31/12/2025 > Giá gốc,31/12/2025 > Dự phòng,31/12/2025 > Giá trị hợp lý,01/01/2025 > Tỷ lệ sở hữu (%),01/01/2025 > Giá gốc,01/01/2025 > Dự phòng,01/01/2025 > Giá trị hợp lý,numeric__Hoạt động chính,numeric__Tỷ lệ sở hữu (%),numeric__31/12/2025 > Giá gốc,numeric__31/12/2025 > Dự phòng,numeric__31/12/2025 > Giá trị hợp lý,numeric__01/01/2025 > Tỷ lệ sở hữu (%),numeric__01/01/2025 > Giá gốc,numeric__01/01/2025 > Dự phòng,numeric__01/01/2025 > Giá trị hợp lý
Công ty TNHH Đầu tư Địa ốc Thành Nhơn,Công ty TNHH Đầu tư Địa ốc Thành Nhơn,Công ty TNHH Đầu tư Địa ốc Thành Nhơn,Kinh doanh bắt động sản,"10,00%",271.075.164.598,-,(*),"10,00%",271.075.164.598,-,(*),,0.1,271075164598.0,,,0.1,271075164598.0,,
Công ty Cổ phần Hồng Ngư City,Công ty Cổ phần Hồng Ngư City,Công ty Cổ phần Hồng Ngư City,Kinh doanh bắt động sản,"15,00%",15.000.000.000,(5.298.948.428),(*),"15,00%",15.000.000.000,(3.854.129.041),(*),,0.15,15000000000.0,-5298948428.0,,0.15,15000000000.0,-3854129041.0,
Công ty Cổ phần Mekong Smart City,Công ty Cổ phần Mekong Smart City,Công ty Cổ phần Mekong Smart City,Sản xuất linh kiện điện tử,"7,98%",6.425.600.000,-,(*),"7,98%",6.425.600.000,-,(*),,0.07980000000000001,6425600000.0,,,0.07980000000000001,6425600000.0,,
Công ty Cổ phần Du lịch Huế,Công ty Cổ phần Du lịch Huế,Công ty Cổ phần Du lịch Huế,Kinh doanh dịch vụ du lịch,"11,32%",7.939.750.000,-,(*),"11,32%",7.939.750.000,-,(*),,0.11320000000000001,7939750000.0,,,0.11320000000000001,7939750000.0,,
Công ty Cổ phần Novareal,Công ty Cổ phần Novareal,Công ty Cổ phần Novareal,Kinh doanh bắt động sản,"5,00%",1.000.000.000,-,(*),"5,00%",1.000.000.000,-,(*),,0.05,1000000000.0,,,0.05,1000000000.0,,
Công ty Cổ phần Giáo dục PTN (**),Công ty Cổ phần Giáo dục PTN (**),Công ty Cổ phần Giáo dục PTN (**),Kinh doanh dịch vụ giáo dục,-,-,-,-,"9,00%",450.000.000,-,(*),,,,,,0.09,450000000.0,,
Công ty Cổ phần Nova Education Group (**),Công ty Cổ phần Nova Education Group (**),Công ty Cổ phần Nova Education Group (**),Kinh doanh dịch vụ giáo dục,-,-,-,-,"9,00%",450.000.000,(450.000.000),(*),,,,,,0.09,450000000.0,-450000000.0,
Cộng,Cộng,Cộng,,,301.440.514.598,(5.298.948.428),,,302.340.514.598,(4.304.129.041),,,,301440514598.0,-5298948428.0,,,302340514598.0,-4304129041.0,
