row_label_raw,row_label_full,col_0,31/12/2025,01/01/2025,numeric__31/12/2025,numeric__01/01/2025
1. Ngắn hạn,1. Ngắn hạn,1. Ngắn hạn,12.787.958.035.469,9.510.751.525.737,12787958035469.0,9510751525737.0
Credit Opportunities III Pte. Limited (1),Credit Opportunities III Pte. Limited (1),Credit Opportunities III Pte. Limited (1),2.982.651.205.079,2.452.896.000.000,2982651205079.0,2452896000000.0
Seatown Private Credit Master Fund (2),Seatown Private Credit Master Fund (2),Seatown Private Credit Master Fund (2),2.314.845.520.000,2.242.355.760.000,2314845520000.0,2242355760000.0
"UBS AG, Singapore Branch (Trước dây là Credit Suisse AG, Singapore Branch) (3)","UBS AG, Singapore Branch (Trước dây là Credit Suisse AG, Singapore Branch) (3)","UBS AG, Singapore Branch (Trước dây là Credit Suisse AG, Singapore Branch) (3)",1.450.735.000.000,1.405.305.000.000,1450735000000.0,1405305000000.0
Stark1st Co. Ltd (4),Stark1st Co. Ltd (4),Stark1st Co. Ltd (4),975.949.000.000,945.387.000.000,975949000000.0,945387000000.0
Công ty Cổ phần Novareal (5),Công ty Cổ phần Novareal (5),Công ty Cổ phần Novareal (5),1.272.110.000.000,-,1272110000000.0,
Công ty Cổ phần Kinh doanh Nhà Nova (5),Công ty Cổ phần Kinh doanh Nhà Nova (5),Công ty Cổ phần Kinh doanh Nhà Nova (5),698.670.708.131,54.434.711.764,698670708131.0,54434711764.0
Khác (5),Khác (5),Khác (5),3.092.996.602.259,2.410.373.053.973,3092996602259.0,2410373053973.0
2. Dài hạn,2. Dài hạn,2. Dài hạn,2.411.180.000.000,1.300.000.000,2411180000000.0,1300000000.0
Các khoản vay có quyền chuyển đổi (6),Các khoản vay có quyền chuyển đổi (6),Các khoản vay có quyền chuyển đổi (6),2.410.000.000.000,-,2410000000000.0,
Khác (5),Khác (5),Khác (5),1.180.000.000,1.300.000.000,1180000000.0,1300000000.0
Cộng,Cộng,Cộng,15.199.138.035.469,9.512.051.525.737,15199138035469.0,9512051525737.0
